,date,month,hour,rate,weekday,min_c,max_c,rain,snow
7341,2019-11-02,11,21,9,토,8.3,18.7,0,0
7342,2019-11-02,11,22,14,토,8.3,18.7,0,0
7343,2019-11-02,11,23,29,토,8.3,18.7,0,0
7344,2019-11-03,11,00,12,일,9.4,22.1,0,0
7345,2019-11-03,11,01,4,일,9.4,22.1,0,0
7346,2019-11-03,11,02,0,일,9.4,22.1,0,0
7347,2019-11-03,11,03,2,일,9.4,22.1,0,0
7348,2019-11-03,11,04,0,일,9.4,22.1,0,0
7349,2019-11-03,11,05,21,일,9.4,22.1,0,0
7350,2019-11-03,11,06,4,일,9.4,22.1,0,0
7351,2019-11-03,11,07,1,일,9.4,22.1,0,0
7352,2019-11-03,11,08,10,일,9.4,22.1,0,0
7353,2019-11-03,11,09,6,일,9.4,22.1,0,0
7354,2019-11-03,11,10,2,일,9.4,22.1,0,0
7355,2019-11-03,11,11,2,일,9.4,22.1,0,0
7356,2019-11-03,11,12,5,일,9.4,22.1,0,0
7357,2019-11-03,11,13,16,일,9.4,22.1,0,0
7358,2019-11-03,11,14,5,일,9.4,22.1,0,0
7359,2019-11-03,11,15,8,일,9.4,22.1,0,0
7360,2019-11-03,11,16,17,일,9.4,22.1,0,0
7361,2019-11-03,11,17,45,일,9.4,22.1,0,0
7362,2019-11-03,11,18,60,일,9.4,22.1,0,0
7363,2019-11-03,11,19,15,일,9.4,22.1,0,0
7364,2019-11-03,11,20,3,일,9.4,22.1,0,0
7365,2019-11-03,11,21,6,일,9.4,22.1,0,0
7366,2019-11-03,11,22,14,일,9.4,22.1,0,0
7367,2019-11-03,11,23,15,일,9.4,22.1,0,0
7368,2019-11-04,11,00,5,월,9.2,20.3,0,0
7369,2019-11-04,11,01,40,월,9.2,20.3,0,0
7370,2019-11-04,11,02,0,월,9.2,20.3,0,0
7371,2019-11-04,11,03,1,월,9.2,20.3,0,0
7372,2019-11-04,11,04,0,월,9.2,20.3,0,0
7373,2019-11-04,11,05,0,월,9.2,20.3,0,0
7374,2019-11-04,11,06,1,월,9.2,20.3,0,0
7375,2019-11-04,11,07,0,월,9.2,20.3,0,0
7376,2019-11-04,11,08,3,월,9.2,20.3,0,0
7377,2019-11-04,11,09,10,월,9.2,20.3,0,0
7378,2019-11-04,11,10,7,월,9.2,20.3,0,0
7379,2019-11-04,11,11,7,월,9.2,20.3,0,0
7380,2019-11-04,11,12,6,월,9.2,20.3,0,0
7381,2019-11-04,11,13,10,월,9.2,20.3,0,0
7382,2019-11-04,11,14,38,월,9.2,20.3,0,0
7383,2019-11-04,11,15,56,월,9.2,20.3,0,0
7384,2019-11-04,11,16,6,월,9.2,20.3,0,0
7385,2019-11-04,11,17,32,월,9.2,20.3,0,0
7386,2019-11-04,11,18,19,월,9.2,20.3,0,0
7387,2019-11-04,11,19,10,월,9.2,20.3,0,0
7388,2019-11-04,11,20,8,월,9.2,20.3,0,0
7389,2019-11-04,11,21,5,월,9.2,20.3,0,0
7390,2019-11-04,11,22,20,월,9.2,20.3,0,0
7391,2019-11-04,11,23,10,월,9.2,20.3,0,0
7392,2019-11-05,11,00,3,화,8.4,18.4,0,0
7393,2019-11-05,11,01,34,화,8.4,18.4,0,0
7394,2019-11-05,11,02,38,화,8.4,18.4,0,0
7395,2019-11-05,11,03,0,화,8.4,18.4,0,0
7396,2019-11-05,11,04,0,화,8.4,18.4,0,0
7397,2019-11-05,11,05,5,화,8.4,18.4,0,0
7398,2019-11-05,11,06,2,화,8.4,18.4,0,0
7399,2019-11-05,11,07,2,화,8.4,18.4,0,0
7400,2019-11-05,11,08,17,화,8.4,18.4,0,0
7401,2019-11-05,11,09,8,화,8.4,18.4,0,0
7402,2019-11-05,11,10,12,화,8.4,18.4,0,0
7403,2019-11-05,11,11,35,화,8.4,18.4,0,0
7404,2019-11-05,11,12,15,화,8.4,18.4,0,0
7405,2019-11-05,11,13,21,화,8.4,18.4,0,0
7406,2019-11-05,11,14,1,화,8.4,18.4,0,0
7407,2019-11-05,11,15,9,화,8.4,18.4,0,0
7408,2019-11-05,11,16,6,화,8.4,18.4,0,0
7409,2019-11-05,11,17,23,화,8.4,18.4,0,0
7410,2019-11-05,11,18,28,화,8.4,18.4,0,0
7411,2019-11-05,11,19,23,화,8.4,18.4,0,0
7412,2019-11-05,11,20,42,화,8.4,18.4,0,0
7413,2019-11-05,11,21,38,화,8.4,18.4,0,0
7414,2019-11-05,11,22,1,화,8.4,18.4,0,0
7415,2019-11-05,11,23,22,화,8.4,18.4,0,0
7416,2019-11-06,11,00,30,수,6.3,16.5,0,0
7417,2019-11-06,11,01,10,수,6.3,16.5,0,0
7418,2019-11-06,11,02,0,수,6.3,16.5,0,0
7419,2019-11-06,11,03,0,수,6.3,16.5,0,0
7420,2019-11-06,11,04,0,수,6.3,16.5,0,0
7421,2019-11-06,11,05,0,수,6.3,16.5,0,0
7422,2019-11-06,11,06,2,수,6.3,16.5,0,0
7423,2019-11-06,11,07,0,수,6.3,16.5,0,0
7424,2019-11-06,11,08,8,수,6.3,16.5,0,0
7425,2019-11-06,11,09,1,수,6.3,16.5,0,0
7426,2019-11-06,11,10,2,수,6.3,16.5,0,0
7427,2019-11-06,11,11,14,수,6.3,16.5,0,0
7428,2019-11-06,11,12,36,수,6.3,16.5,0,0
7429,2019-11-06,11,13,29,수,6.3,16.5,0,0
7430,2019-11-06,11,14,18,수,6.3,16.5,0,0
7431,2019-11-06,11,15,6,수,6.3,16.5,0,0
7432,2019-11-06,11,16,3,수,6.3,16.5,0,0
7433,2019-11-06,11,17,18,수,6.3,16.5,0,0
7434,2019-11-06,11,18,5,수,6.3,16.5,0,0
7435,2019-11-06,11,19,3,수,6.3,16.5,0,0
7436,2019-11-06,11,20,17,수,6.3,16.5,0,0
7437,2019-11-06,11,21,12,수,6.3,16.5,0,0
7438,2019-11-06,11,22,1,수,6.3,16.5,0,0
7439,2019-11-06,11,23,2,수,6.3,16.5,0,0
7440,2019-11-07,11,00,2,목,5.0,13.6,0,0
7441,2019-11-07,11,01,0,목,5.0,13.6,0,0
7442,2019-11-07,11,02,0,목,5.0,13.6,0,0
7443,2019-11-07,11,03,1,목,5.0,13.6,0,0
7444,2019-11-07,11,04,3,목,5.0,13.6,0,0
7445,2019-11-07,11,05,3,목,5.0,13.6,0,0
7446,2019-11-07,11,06,1,목,5.0,13.6,0,0
7447,2019-11-07,11,07,3,목,5.0,13.6,0,0
7448,2019-11-07,11,08,4,목,5.0,13.6,0,0
7449,2019-11-07,11,09,2,목,5.0,13.6,0,0
7450,2019-11-07,11,10,12,목,5.0,13.6,0,0
7451,2019-11-07,11,11,60,목,5.0,13.6,0,0
7452,2019-11-07,11,12,60,목,5.0,13.6,0,0
7453,2019-11-07,11,13,53,목,5.0,13.6,0,0
7454,2019-11-07,11,14,5,목,5.0,13.6,0,0
7455,2019-11-07,11,15,6,목,5.0,13.6,0,0
7456,2019-11-07,11,16,1,목,5.0,13.6,0,0
7457,2019-11-07,11,17,1,목,5.0,13.6,0,0
7458,2019-11-07,11,18,2,목,5.0,13.6,0,0
7459,2019-11-07,11,19,5,목,5.0,13.6,0,0
7460,2019-11-07,11,20,5,목,5.0,13.6,0,0
7461,2019-11-07,11,21,24,목,5.0,13.6,0,0
7462,2019-11-07,11,22,35,목,5.0,13.6,0,0
7463,2019-11-07,11,23,38,목,5.0,13.6,0,0
7464,2019-11-08,11,00,41,금,1.1,13.0,0,0
7465,2019-11-08,11,01,1,금,1.1,13.0,0,0
7466,2019-11-08,11,02,0,금,1.1,13.0,0,0
7467,2019-11-08,11,03,6,금,1.1,13.0,0,0
7468,2019-11-08,11,04,21,금,1.1,13.0,0,0
7469,2019-11-08,11,05,12,금,1.1,13.0,0,0
7470,2019-11-08,11,06,4,금,1.1,13.0,0,0
7471,2019-11-08,11,07,7,금,1.1,13.0,0,0
7472,2019-11-08,11,08,3,금,1.1,13.0,0,0
7473,2019-11-08,11,09,3,금,1.1,13.0,0,0
7474,2019-11-08,11,10,9,금,1.1,13.0,0,0
7475,2019-11-08,11,11,13,금,1.1,13.0,0,0
7476,2019-11-08,11,12,2,금,1.1,13.0,0,0
7477,2019-11-08,11,13,13,금,1.1,13.0,0,0
7478,2019-11-08,11,14,13,금,1.1,13.0,0,0
7479,2019-11-08,11,15,7,금,1.1,13.0,0,0
7480,2019-11-08,11,16,15,금,1.1,13.0,0,0
7481,2019-11-08,11,17,0,금,1.1,13.0,0,0
7482,2019-11-08,11,18,11,금,1.1,13.0,0,0
7483,2019-11-08,11,19,22,금,1.1,13.0,0,0
7484,2019-11-08,11,20,12,금,1.1,13.0,0,0
7485,2019-11-08,11,21,9,금,1.1,13.0,0,0
7486,2019-11-08,11,22,14,금,1.1,13.0,0,0
7487,2019-11-08,11,23,31,금,1.1,13.0,0,0
7488,2019-11-09,11,00,27,토,3.5,17.2,0,0
7489,2019-11-09,11,01,4,토,3.5,17.2,0,0
7490,2019-11-09,11,02,55,토,3.5,17.2,0,0
7491,2019-11-09,11,03,55,토,3.5,17.2,0,0
7492,2019-11-09,11,04,55,토,3.5,17.2,0,0
7493,2019-11-09,11,05,51,토,3.5,17.2,0,0
7494,2019-11-09,11,06,1,토,3.5,17.2,0,0
7495,2019-11-09,11,07,25,토,3.5,17.2,0,0
7496,2019-11-09,11,08,6,토,3.5,17.2,0,0
7497,2019-11-09,11,09,17,토,3.5,17.2,0,0
7498,2019-11-09,11,10,60,토,3.5,17.2,0,0
7499,2019-11-09,11,11,9,토,3.5,17.2,0,0
7500,2019-11-09,11,12,8,토,3.5,17.2,0,0
7501,2019-11-09,11,13,50,토,3.5,17.2,0,0
7502,2019-11-09,11,14,30,토,3.5,17.2,0,0
7503,2019-11-09,11,15,20,토,3.5,17.2,0,0
7504,2019-11-09,11,16,5,토,3.5,17.2,0,0
7505,2019-11-09,11,17,4,토,3.5,17.2,0,0
7506,2019-11-09,11,18,60,토,3.5,17.2,0,0
7507,2019-11-09,11,19,37,토,3.5,17.2,0,0
7508,2019-11-09,11,20,2,토,3.5,17.2,0,0
7509,2019-11-09,11,21,5,토,3.5,17.2,0,0
7510,2019-11-09,11,22,6,토,3.5,17.2,0,0
7511,2019-11-09,11,23,56,토,3.5,17.2,0,0
7512,2019-11-10,11,00,18,일,6.2,15.3,1,0
7513,2019-11-10,11,01,4,일,6.2,15.3,1,0
7514,2019-11-10,11,02,0,일,6.2,15.3,1,0
7515,2019-11-10,11,03,0,일,6.2,15.3,1,0
7516,2019-11-10,11,04,4,일,6.2,15.3,1,0
7517,2019-11-10,11,05,0,일,6.2,15.3,1,0
7518,2019-11-10,11,06,3,일,6.2,15.3,1,0
7519,2019-11-10,11,07,10,일,6.2,15.3,1,0
7520,2019-11-10,11,08,9,일,6.2,15.3,1,0
7521,2019-11-10,11,09,6,일,6.2,15.3,1,0
7522,2019-11-10,11,10,2,일,6.2,15.3,1,0
7523,2019-11-10,11,11,12,일,6.2,15.3,1,0
7524,2019-11-10,11,12,7,일,6.2,15.3,1,0
7525,2019-11-10,11,13,4,일,6.2,15.3,1,0
7526,2019-11-10,11,14,13,일,6.2,15.3,1,0
7527,2019-11-10,11,15,60,일,6.2,15.3,1,0
7528,2019-11-10,11,16,37,일,6.2,15.3,1,0
7529,2019-11-10,11,17,7,일,6.2,15.3,1,0
7530,2019-11-10,11,18,7,일,6.2,15.3,1,0
7531,2019-11-10,11,19,35,일,6.2,15.3,1,0
7532,2019-11-10,11,20,36,일,6.2,15.3,1,0
7533,2019-11-10,11,21,1,일,6.2,15.3,1,0
7534,2019-11-10,11,22,19,일,6.2,15.3,1,0
7535,2019-11-10,11,23,60,일,6.2,15.3,1,0
7536,2019-11-11,11,00,3,월,7.9,15.1,1,0
7537,2019-11-11,11,01,0,월,7.9,15.1,1,0
7538,2019-11-11,11,02,0,월,7.9,15.1,1,0
7539,2019-11-11,11,03,0,월,7.9,15.1,1,0
7540,2019-11-11,11,04,2,월,7.9,15.1,1,0
7541,2019-11-11,11,05,3,월,7.9,15.1,1,0
7542,2019-11-11,11,06,0,월,7.9,15.1,1,0
7543,2019-11-11,11,07,35,월,7.9,15.1,1,0
7544,2019-11-11,11,08,22,월,7.9,15.1,1,0
7545,2019-11-11,11,09,23,월,7.9,15.1,1,0
7546,2019-11-11,11,10,41,월,7.9,15.1,1,0
7547,2019-11-11,11,11,20,월,7.9,15.1,1,0
7548,2019-11-11,11,12,60,월,7.9,15.1,1,0
7549,2019-11-11,11,13,13,월,7.9,15.1,1,0
7550,2019-11-11,11,14,2,월,7.9,15.1,1,0
7551,2019-11-11,11,15,12,월,7.9,15.1,1,0
7552,2019-11-11,11,16,4,월,7.9,15.1,1,0
7553,2019-11-11,11,17,0,월,7.9,15.1,1,0
7554,2019-11-11,11,18,13,월,7.9,15.1,1,0
7555,2019-11-11,11,19,34,월,7.9,15.1,1,0
7556,2019-11-11,11,20,4,월,7.9,15.1,1,0
7557,2019-11-11,11,21,11,월,7.9,15.1,1,0
7558,2019-11-11,11,22,13,월,7.9,15.1,1,0
7559,2019-11-11,11,23,29,월,7.9,15.1,1,0
7560,2019-11-12,11,00,60,화,4.8,14.5,0,0
7561,2019-11-12,11,01,60,화,4.8,14.5,0,0
7562,2019-11-12,11,02,3,화,4.8,14.5,0,0
7563,2019-11-12,11,03,2,화,4.8,14.5,0,0
7564,2019-11-12,11,04,0,화,4.8,14.5,0,0
7565,2019-11-12,11,05,3,화,4.8,14.5,0,0
7566,2019-11-12,11,06,2,화,4.8,14.5,0,0
7567,2019-11-12,11,07,9,화,4.8,14.5,0,0
7568,2019-11-12,11,08,3,화,4.8,14.5,0,0
7569,2019-11-12,11,09,1,화,4.8,14.5,0,0
7570,2019-11-12,11,10,0,화,4.8,14.5,0,0
7571,2019-11-12,11,11,20,화,4.8,14.5,0,0
7572,2019-11-12,11,12,35,화,4.8,14.5,0,0
7573,2019-11-12,11,13,12,화,4.8,14.5,0,0
7574,2019-11-12,11,14,12,화,4.8,14.5,0,0
7575,2019-11-12,11,15,0,화,4.8,14.5,0,0
7576,2019-11-12,11,16,2,화,4.8,14.5,0,0
7577,2019-11-12,11,17,28,화,4.8,14.5,0,0
7578,2019-11-12,11,18,60,화,4.8,14.5,0,0
7579,2019-11-12,11,19,17,화,4.8,14.5,0,0
7580,2019-11-12,11,20,28,화,4.8,14.5,0,0
7581,2019-11-12,11,21,37,화,4.8,14.5,0,0
7582,2019-11-12,11,22,48,화,4.8,14.5,0,0
7583,2019-11-12,11,23,37,화,4.8,14.5,0,0
7584,2019-11-13,11,00,11,수,3.0,11.3,1,0
7585,2019-11-13,11,01,39,수,3.0,11.3,1,0
7586,2019-11-13,11,02,0,수,3.0,11.3,1,0
7587,2019-11-13,11,03,0,수,3.0,11.3,1,0
7588,2019-11-13,11,04,0,수,3.0,11.3,1,0
7589,2019-11-13,11,05,21,수,3.0,11.3,1,0
7590,2019-11-13,11,06,0,수,3.0,11.3,1,0
7591,2019-11-13,11,07,1,수,3.0,11.3,1,0
7592,2019-11-13,11,08,52,수,3.0,11.3,1,0
7593,2019-11-13,11,09,60,수,3.0,11.3,1,0
7594,2019-11-13,11,10,60,수,3.0,11.3,1,0
7595,2019-11-13,11,11,11,수,3.0,11.3,1,0
7596,2019-11-13,11,12,21,수,3.0,11.3,1,0
7597,2019-11-13,11,13,40,수,3.0,11.3,1,0
7598,2019-11-13,11,14,6,수,3.0,11.3,1,0
7599,2019-11-13,11,15,18,수,3.0,11.3,1,0
7600,2019-11-13,11,16,11,수,3.0,11.3,1,0
7601,2019-11-13,11,17,13,수,3.0,11.3,1,0
7602,2019-11-13,11,18,4,수,3.0,11.3,1,0
7603,2019-11-13,11,19,45,수,3.0,11.3,1,0
7604,2019-11-13,11,20,4,수,3.0,11.3,1,0
7605,2019-11-13,11,21,46,수,3.0,11.3,1,0
7606,2019-11-13,11,22,31,수,3.0,11.3,1,0
7607,2019-11-13,11,23,10,수,3.0,11.3,1,0
7608,2019-11-14,11,00,59,목,-2.5,5.0,0,0
7609,2019-11-14,11,01,20,목,-2.5,5.0,0,0
7610,2019-11-14,11,02,1,목,-2.5,5.0,0,0
7611,2019-11-14,11,03,0,목,-2.5,5.0,0,0
7612,2019-11-14,11,04,3,목,-2.5,5.0,0,0
7613,2019-11-14,11,05,0,목,-2.5,5.0,0,0
7614,2019-11-14,11,06,3,목,-2.5,5.0,0,0
7615,2019-11-14,11,07,3,목,-2.5,5.0,0,0
7616,2019-11-14,11,08,5,목,-2.5,5.0,0,0
7617,2019-11-14,11,09,14,목,-2.5,5.0,0,0
7618,2019-11-14,11,10,0,목,-2.5,5.0,0,0
7619,2019-11-14,11,11,19,목,-2.5,5.0,0,0
7620,2019-11-14,11,12,25,목,-2.5,5.0,0,0
7621,2019-11-14,11,13,3,목,-2.5,5.0,0,0
7622,2019-11-14,11,14,10,목,-2.5,5.0,0,0
7623,2019-11-14,11,15,4,목,-2.5,5.0,0,0
7624,2019-11-14,11,16,10,목,-2.5,5.0,0,0
7625,2019-11-14,11,17,11,목,-2.5,5.0,0,0
7626,2019-11-14,11,18,2,목,-2.5,5.0,0,0
7627,2019-11-14,11,19,7,목,-2.5,5.0,0,0
7628,2019-11-14,11,20,29,목,-2.5,5.0,0,0
7629,2019-11-14,11,21,12,목,-2.5,5.0,0,0
7630,2019-11-14,11,22,42,목,-2.5,5.0,0,0
7631,2019-11-14,11,23,60,목,-2.5,5.0,0,0
7632,2019-11-15,11,00,10,금,1.4,7.6,1,0
7633,2019-11-15,11,01,3,금,1.4,7.6,1,0
7634,2019-11-15,11,02,1,금,1.4,7.6,1,0
7635,2019-11-15,11,03,0,금,1.4,7.6,1,0
7636,2019-11-15,11,04,2,금,1.4,7.6,1,0
7637,2019-11-15,11,05,8,금,1.4,7.6,1,0
7638,2019-11-15,11,06,56,금,1.4,7.6,1,0
7639,2019-11-15,11,07,60,금,1.4,7.6,1,0
7640,2019-11-15,11,08,60,금,1.4,7.6,1,0
7641,2019-11-15,11,09,55,금,1.4,7.6,1,0
7642,2019-11-15,11,10,53,금,1.4,7.6,1,0
7643,2019-11-15,11,11,60,금,1.4,7.6,1,0
7644,2019-11-15,11,12,7,금,1.4,7.6,1,0
7645,2019-11-15,11,13,0,금,1.4,7.6,1,0
7646,2019-11-15,11,14,14,금,1.4,7.6,1,0
7647,2019-11-15,11,15,19,금,1.4,7.6,1,0
7648,2019-11-15,11,16,9,금,1.4,7.6,1,0
7649,2019-11-15,11,17,9,금,1.4,7.6,1,0
7650,2019-11-15,11,18,7,금,1.4,7.6,1,0
7651,2019-11-15,11,19,40,금,1.4,7.6,1,0
7652,2019-11-15,11,20,49,금,1.4,7.6,1,0
7653,2019-11-15,11,21,60,금,1.4,7.6,1,0
7654,2019-11-15,11,22,60,금,1.4,7.6,1,0
7655,2019-11-15,11,23,13,금,1.4,7.6,1,0
7656,2019-11-16,11,00,7,토,3.8,12.7,0,0
7657,2019-11-16,11,01,12,토,3.8,12.7,0,0
7658,2019-11-16,11,02,0,토,3.8,12.7,0,0
7659,2019-11-16,11,03,3,토,3.8,12.7,0,0
7660,2019-11-16,11,04,2,토,3.8,12.7,0,0
7661,2019-11-16,11,05,0,토,3.8,12.7,0,0
7662,2019-11-16,11,06,17,토,3.8,12.7,0,0
7663,2019-11-16,11,07,12,토,3.8,12.7,0,0
7664,2019-11-16,11,08,31,토,3.8,12.7,0,0
7665,2019-11-16,11,09,4,토,3.8,12.7,0,0
7666,2019-11-16,11,10,13,토,3.8,12.7,0,0
7667,2019-11-16,11,11,7,토,3.8,12.7,0,0
7668,2019-11-16,11,12,0,토,3.8,12.7,0,0
7669,2019-11-16,11,13,20,토,3.8,12.7,0,0
7670,2019-11-16,11,14,22,토,3.8,12.7,0,0
7671,2019-11-16,11,15,7,토,3.8,12.7,0,0
7672,2019-11-16,11,16,2,토,3.8,12.7,0,0
7673,2019-11-16,11,17,36,토,3.8,12.7,0,0
7674,2019-11-16,11,18,20,토,3.8,12.7,0,0
7675,2019-11-16,11,19,7,토,3.8,12.7,0,0
7676,2019-11-16,11,20,8,토,3.8,12.7,0,0
7677,2019-11-16,11,21,10,토,3.8,12.7,0,0
7678,2019-11-16,11,22,19,토,3.8,12.7,0,0
7679,2019-11-16,11,23,20,토,3.8,12.7,0,0
7680,2019-11-17,11,00,44,일,5.6,10.5,1,0
7681,2019-11-17,11,01,0,일,5.6,10.5,1,0
7682,2019-11-17,11,02,5,일,5.6,10.5,1,0
7683,2019-11-17,11,03,0,일,5.6,10.5,1,0
7684,2019-11-17,11,04,16,일,5.6,10.5,1,0
7685,2019-11-17,11,05,6,일,5.6,10.5,1,0
7686,2019-11-17,11,06,2,일,5.6,10.5,1,0
7687,2019-11-17,11,07,51,일,5.6,10.5,1,0
7688,2019-11-17,11,08,55,일,5.6,10.5,1,0
7689,2019-11-17,11,09,6,일,5.6,10.5,1,0
7690,2019-11-17,11,10,14,일,5.6,10.5,1,0
7691,2019-11-17,11,11,37,일,5.6,10.5,1,0
7692,2019-11-17,11,12,5,일,5.6,10.5,1,0
7693,2019-11-17,11,13,12,일,5.6,10.5,1,0
7694,2019-11-17,11,14,39,일,5.6,10.5,1,0
7695,2019-11-17,11,15,60,일,5.6,10.5,1,0
7696,2019-11-17,11,16,39,일,5.6,10.5,1,0
7697,2019-11-17,11,17,4,일,5.6,10.5,1,0
7698,2019-11-17,11,18,9,일,5.6,10.5,1,0
7699,2019-11-17,11,19,1,일,5.6,10.5,1,0
7700,2019-11-17,11,20,4,일,5.6,10.5,1,0
7701,2019-11-17,11,21,13,일,5.6,10.5,1,0
7702,2019-11-17,11,22,25,일,5.6,10.5,1,0
7703,2019-11-17,11,23,25,일,5.6,10.5,1,0
7704,2019-11-18,11,00,3,월,0.4,12.7,1,0
7705,2019-11-18,11,01,0,월,0.4,12.7,1,0
7706,2019-11-18,11,02,0,월,0.4,12.7,1,0
7707,2019-11-18,11,03,0,월,0.4,12.7,1,0
7708,2019-11-18,11,04,0,월,0.4,12.7,1,0
7709,2019-11-18,11,05,0,월,0.4,12.7,1,0
7710,2019-11-18,11,06,1,월,0.4,12.7,1,0
7711,2019-11-18,11,07,5,월,0.4,12.7,1,0
7712,2019-11-18,11,08,2,월,0.4,12.7,1,0
7713,2019-11-18,11,09,3,월,0.4,12.7,1,0
7714,2019-11-18,11,10,8,월,0.4,12.7,1,0
7715,2019-11-18,11,11,22,월,0.4,12.7,1,0
7716,2019-11-18,11,12,24,월,0.4,12.7,1,0
7717,2019-11-18,11,13,60,월,0.4,12.7,1,0
7718,2019-11-18,11,14,60,월,0.4,12.7,1,0
7719,2019-11-18,11,15,56,월,0.4,12.7,1,0
7720,2019-11-18,11,16,2,월,0.4,12.7,1,0
7721,2019-11-18,11,17,8,월,0.4,12.7,1,0
7722,2019-11-18,11,18,2,월,0.4,12.7,1,0
7723,2019-11-18,11,19,25,월,0.4,12.7,1,0
7724,2019-11-18,11,20,43,월,0.4,12.7,1,0
7725,2019-11-18,11,21,25,월,0.4,12.7,1,0
7726,2019-11-18,11,22,6,월,0.4,12.7,1,0
7727,2019-11-18,11,23,8,월,0.4,12.7,1,0
7728,2019-11-19,11,00,8,화,-3.5,4.0,0,0
7729,2019-11-19,11,01,14,화,-3.5,4.0,0,0
7730,2019-11-19,11,02,1,화,-3.5,4.0,0,0
7731,2019-11-19,11,03,3,화,-3.5,4.0,0,0
7732,2019-11-19,11,04,8,화,-3.5,4.0,0,0
7733,2019-11-19,11,05,17,화,-3.5,4.0,0,0
7734,2019-11-19,11,06,4,화,-3.5,4.0,0,0
7735,2019-11-19,11,07,33,화,-3.5,4.0,0,0
7736,2019-11-19,11,08,24,화,-3.5,4.0,0,0
7737,2019-11-19,11,09,0,화,-3.5,4.0,0,0
7738,2019-11-19,11,10,18,화,-3.5,4.0,0,0
7739,2019-11-19,11,11,19,화,-3.5,4.0,0,0
7740,2019-11-19,11,12,38,화,-3.5,4.0,0,0
7741,2019-11-19,11,13,14,화,-3.5,4.0,0,0
7742,2019-11-19,11,14,9,화,-3.5,4.0,0,0
7743,2019-11-19,11,15,35,화,-3.5,4.0,0,0
7744,2019-11-19,11,16,20,화,-3.5,4.0,0,0
7745,2019-11-19,11,17,15,화,-3.5,4.0,0,0
7746,2019-11-19,11,18,17,화,-3.5,4.0,0,0
7747,2019-11-19,11,19,4,화,-3.5,4.0,0,0
7748,2019-11-19,11,20,11,화,-3.5,4.0,0,0
7749,2019-11-19,11,21,15,화,-3.5,4.0,0,0
7750,2019-11-19,11,22,18,화,-3.5,4.0,0,0
7751,2019-11-19,11,23,2,화,-3.5,4.0,0,0
7752,2019-11-20,11,00,1,수,-4.6,6.3,0,0
7753,2019-11-20,11,01,14,수,-4.6,6.3,0,0
7754,2019-11-20,11,02,60,수,-4.6,6.3,0,0
7755,2019-11-20,11,03,60,수,-4.6,6.3,0,0
7756,2019-11-20,11,04,24,수,-4.6,6.3,0,0
7757,2019-11-20,11,05,0,수,-4.6,6.3,0,0
7758,2019-11-20,11,06,1,수,-4.6,6.3,0,0
7759,2019-11-20,11,07,46,수,-4.6,6.3,0,0
7760,2019-11-20,11,08,22,수,-4.6,6.3,0,0
7761,2019-11-20,11,09,9,수,-4.6,6.3,0,0
7762,2019-11-20,11,10,9,수,-4.6,6.3,0,0
7763,2019-11-20,11,11,26,수,-4.6,6.3,0,0
7764,2019-11-20,11,12,2,수,-4.6,6.3,0,0
7765,2019-11-20,11,13,25,수,-4.6,6.3,0,0
7766,2019-11-20,11,14,40,수,-4.6,6.3,0,0
7767,2019-11-20,11,15,60,수,-4.6,6.3,0,0
7768,2019-11-20,11,16,46,수,-4.6,6.3,0,0
7769,2019-11-20,11,17,12,수,-4.6,6.3,0,0
7770,2019-11-20,11,18,3,수,-4.6,6.3,0,0
7771,2019-11-20,11,19,13,수,-4.6,6.3,0,0
7772,2019-11-20,11,20,11,수,-4.6,6.3,0,0
7773,2019-11-20,11,21,33,수,-4.6,6.3,0,0
7774,2019-11-20,11,22,0,수,-4.6,6.3,0,0
7775,2019-11-20,11,23,9,수,-4.6,6.3,0,0
7776,2019-11-21,11,00,2,목,-2.3,9.0,0,0
7777,2019-11-21,11,01,3,목,-2.3,9.0,0,0
7778,2019-11-21,11,02,0,목,-2.3,9.0,0,0
7779,2019-11-21,11,03,0,목,-2.3,9.0,0,0
7780,2019-11-21,11,04,3,목,-2.3,9.0,0,0
7781,2019-11-21,11,05,4,목,-2.3,9.0,0,0
7782,2019-11-21,11,06,0,목,-2.3,9.0,0,0
7783,2019-11-21,11,07,23,목,-2.3,9.0,0,0
7784,2019-11-21,11,08,22,목,-2.3,9.0,0,0
7785,2019-11-21,11,09,4,목,-2.3,9.0,0,0
7786,2019-11-21,11,10,17,목,-2.3,9.0,0,0
7787,2019-11-21,11,11,21,목,-2.3,9.0,0,0
7788,2019-11-21,11,12,25,목,-2.3,9.0,0,0
7789,2019-11-21,11,13,60,목,-2.3,9.0,0,0
7790,2019-11-21,11,14,32,목,-2.3,9.0,0,0
7791,2019-11-21,11,15,1,목,-2.3,9.0,0,0
7792,2019-11-21,11,16,13,목,-2.3,9.0,0,0
7793,2019-11-21,11,17,19,목,-2.3,9.0,0,0
7794,2019-11-21,11,18,33,목,-2.3,9.0,0,0
7795,2019-11-21,11,19,20,목,-2.3,9.0,0,0
7796,2019-11-21,11,20,21,목,-2.3,9.0,0,0
7797,2019-11-21,11,21,3,목,-2.3,9.0,0,0
7798,2019-11-21,11,22,21,목,-2.3,9.0,0,0
7799,2019-11-21,11,23,13,목,-2.3,9.0,0,0
7800,2019-11-22,11,00,60,금,3.0,17.3,0,0
7801,2019-11-22,11,01,60,금,3.0,17.3,0,0
7802,2019-11-22,11,02,2,금,3.0,17.3,0,0
