,date,month,hour,상품군,상품명,판매단가,노출시간,판매개수,취급액,시청률,weekday,PM,state,rate_count
12130,2019-11-09,11.0,17,농수축,멋진밥상 흥양농협 햅쌀 20kg,58900,40.0,1547.0,91069000.0,0.09300000000000001,토,44.32,보통,4
12131,2019-11-09,11.0,20,생활용품,파격가 노비타 스마트 비데 무료설치,189000,40.0,501.0,94578000.0,0.039,토,44.32,보통,2
12132,2019-11-09,11.0,21,가전,(1등급)221L_딤채김치냉장고,899000,60.0,48.0,42787000.0,0.071,토,44.32,보통,5
12133,2019-11-09,11.0,21,가전,(1등급)467L_딤채김치냉장고,2549000,60.0,34.0,85137000.0,0.071,토,44.32,보통,5
12134,2019-11-09,11.0,21,생활용품,파격가 노비타 스마트 비데 무료설치,189000,20.0,543.0,102562000.0,0.071,토,44.32,보통,5
12135,2019-11-09,11.0,22,생활용품,(점보특대형)일월 에너지세이브 카페트매트,198000,40.0,182.0,35901000.0,0.037000000000000005,토,44.32,보통,6
12136,2019-11-09,11.0,22,생활용품,(점보형)일월 에너지세이브 카페트매트,178000,40.0,132.0,23459000.0,0.037000000000000005,토,44.32,보통,6
12137,2019-11-09,11.0,22,생활용품,(중형)일월 에너지세이브 카페트매트,148000,40.0,57.0,8379000.0,0.037000000000000005,토,44.32,보통,6
12138,2019-11-09,11.0,23,생활용품,(점보특대형)일월 에너지세이브 카페트매트,198000,20.0,184.0,36354000.0,0.078,토,44.32,보통,56
12139,2019-11-09,11.0,23,생활용품,(점보형)일월 에너지세이브 카페트매트,178000,20.0,132.0,23371000.0,0.078,토,44.32,보통,56
12140,2019-11-09,11.0,23,생활용품,(중형)일월 에너지세이브 카페트매트,148000,20.0,111.0,16403000.0,0.078,토,44.32,보통,56
12141,2019-11-10,11.0,1,의류,[헤스티지] 남성 스타디움 자켓,199000,36.66666666666667,59.0,11578000.0,0.057999999999999996,일,41.28,보통,4
12142,2019-11-10,11.0,1,의류,[헤스티지] 여성 스타디움 자켓,179000,36.66666666666667,59.0,10422000.0,0.057999999999999996,일,41.28,보통,4
12143,2019-11-10,11.0,2,의류,[헤스티지] 남성 스타디움 자켓,199000,20.0,105.0,20724000.0,0.0,일,41.28,보통,0
12144,2019-11-10,11.0,2,의류,[헤스티지] 여성 스타디움 자켓,179000,20.0,89.0,15916000.0,0.0,일,41.28,보통,0
12145,2019-11-10,11.0,6,속옷,푸마 드라이셀 쉐이핑 레깅스 3종,59000,40.0,140.0,8202000.0,0.019,일,41.28,보통,3
12146,2019-11-10,11.0,6,속옷,푸마 드라이셀 치마레깅스 3종,59000,40.0,534.0,31481000.0,0.019,일,41.28,보통,3
12147,2019-11-10,11.0,7,의류,스튜디오럭스 밴딩팬츠 4종,59000,40.0,1400.0,82566000.0,0.063,일,41.28,보통,10
12148,2019-11-10,11.0,7,속옷,푸마 드라이셀 쉐이핑 레깅스 3종,59000,20.0,179.0,10545000.0,0.063,일,41.28,보통,10
12149,2019-11-10,11.0,7,속옷,푸마 드라이셀 치마레깅스 3종,59000,20.0,429.0,25306000.0,0.063,일,41.28,보통,10
12150,2019-11-10,11.0,8,의류,스튜디오럭스 밴딩팬츠 4종,59000,20.0,921.0,54324000.0,0.017,일,41.28,보통,9
12151,2019-11-10,11.0,8,속옷,컬럼비아 남성 옴니히트 업 베이스레이어 4종,79000,40.0,901.0,71142000.0,0.017,일,41.28,보통,9
12152,2019-11-10,11.0,8,속옷,컬럼비아 여성 옴니히트 업 베이스레이어 4종,79000,40.0,373.0,29420000.0,0.017,일,41.28,보통,9
12153,2019-11-10,11.0,9,잡화,트레스패스 남성 에어 워킹화 + 러닝화 2종,39800,40.0,1306.0,51947000.0,0.022000000000000002,일,41.28,보통,6
12154,2019-11-10,11.0,9,잡화,트레스패스 여성 에어 워킹화 + 러닝화 2종,39800,40.0,967.0,38458000.0,0.022000000000000002,일,41.28,보통,6
12155,2019-11-10,11.0,9,속옷,컬럼비아 남성 옴니히트 업 베이스레이어 4종,79000,20.0,716.0,56544000.0,0.022000000000000002,일,41.28,보통,6
12156,2019-11-10,11.0,9,속옷,컬럼비아 여성 옴니히트 업 베이스레이어 4종,79000,20.0,314.0,24770000.0,0.022000000000000002,일,41.28,보통,6
12157,2019-11-10,11.0,10,잡화,트레스패스 남성 에어 워킹화 + 러닝화 2종,39800,20.0,1141.0,45396000.0,0.028999999999999998,일,41.28,보통,2
12158,2019-11-10,11.0,10,잡화,트레스패스 여성 에어 워킹화 + 러닝화 2종,39800,20.0,900.0,35802000.0,0.028999999999999998,일,41.28,보통,2
12159,2019-11-10,11.0,10,속옷,쿠미투니카 웜 레이시 란쥬패키지,69900,40.0,1447.0,101130000.0,0.028999999999999998,일,41.28,보통,2
12160,2019-11-10,11.0,11,농수축,피시원 국내산 햇 손질문어 7팩,49900,40.0,1730.0,86326000.0,0.03,일,41.28,보통,12
12161,2019-11-10,11.0,11,속옷,쿠미투니카 웜 레이시 란쥬패키지,69900,20.0,1204.0,84097000.0,0.03,일,41.28,보통,12
12162,2019-11-10,11.0,12,농수축,피시원 국내산 햇 손질문어 7팩,49900,20.0,1748.0,87200000.0,0.040999999999999995,일,41.28,보통,7
12163,2019-11-10,11.0,12,주방,IH 옛 가마솥 세트,62000,40.0,1512.0,93719000.0,0.040999999999999995,일,41.28,보통,7
12164,2019-11-10,11.0,13,주방,IH 옛 가마솥 세트,62000,20.0,1162.0,71989000.0,0.034,일,41.28,보통,4
12165,2019-11-10,11.0,13,이미용,참존 탑뉴스 지이링클 기초세트,59000,40.0,1786.0,105359000.0,0.034,일,41.28,보통,4
12166,2019-11-10,11.0,14,의류,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,59900,40.0,1794.0,107421000.0,0.037000000000000005,일,41.28,보통,13
12167,2019-11-10,11.0,14,의류,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,59900,40.0,972.0,58202000.0,0.037000000000000005,일,41.28,보통,13
12168,2019-11-10,11.0,14,이미용,참존 탑뉴스 지이링클 기초세트,59000,20.0,1414.0,83376000.0,0.037000000000000005,일,41.28,보통,13
12169,2019-11-10,11.0,15,농수축,AAB의 소곱창전골 800g x 8팩,55900,40.0,1799.0,100562000.0,0.23,일,41.28,보통,60
12170,2019-11-10,11.0,15,의류,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,59900,20.0,1542.0,92357000.0,0.23,일,41.28,보통,60
12171,2019-11-10,11.0,15,의류,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,59900,20.0,720.0,43072000.0,0.23,일,41.28,보통,60
12172,2019-11-10,11.0,16,농수축,AAB의 소곱창전골 800g x 8팩,55900,20.0,1335.0,74614000.0,0.042,일,41.28,보통,37
12173,2019-11-10,11.0,16,농수축,안동간고등어 20팩,30900,40.0,3480.0,107503000.0,0.042,일,41.28,보통,37
12174,2019-11-10,11.0,17,가전,(1등급)221L_딤채김치냉장고,899000,60.0,37.0,32398000.0,0.032,일,41.28,보통,7
12175,2019-11-10,11.0,17,가전,(1등급)467L_딤채김치냉장고,2549000,60.0,29.0,71895000.0,0.032,일,41.28,보통,7
12176,2019-11-10,11.0,17,농수축,안동간고등어 20팩,30900,20.0,6458.0,199541000.0,0.032,일,41.28,보통,7
12177,2019-11-10,11.0,20,이미용,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),39800,40.0,3526.0,140320000.0,0.059000000000000004,일,41.28,보통,36
12178,2019-11-10,11.0,21,이미용,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),39800,20.0,3025.0,120367000.0,0.006999999999999999,일,41.28,보통,1
12179,2019-11-10,11.0,21,가구,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,548000,40.0,50.0,27350000.0,0.006999999999999999,일,41.28,보통,1
12180,2019-11-10,11.0,21,가구,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,598000,40.0,86.0,51304000.0,0.006999999999999999,일,41.28,보통,1
12181,2019-11-10,11.0,21,가구,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,648000,40.0,45.0,28750000.0,0.006999999999999999,일,41.28,보통,1
12182,2019-11-10,11.0,22,가전,무이자 LG 울트라HD TV 55UM7900BNA,1250000,40.0,6.0,6316000.0,0.055999999999999994,일,41.28,보통,19
12183,2019-11-10,11.0,22,가전,무이자 LG 울트라HD TV 65UM7900BNA,1800000,40.0,8.0,13613000.0,0.055999999999999994,일,41.28,보통,19
12184,2019-11-10,11.0,22,가전,무이자 LG 울트라HD TV 75UM7900BNA,2990000,40.0,6.0,15123000.0,0.055999999999999994,일,41.28,보통,19
12185,2019-11-10,11.0,22,가전,일시불 LG 울트라HD TV 55UM7900BNA,1200000,40.0,3.0,3045000.0,0.055999999999999994,일,41.28,보통,19
12186,2019-11-10,11.0,22,가전,일시불 LG 울트라HD TV 65UM7900BNA,1750000,40.0,3.0,4429000.0,0.055999999999999994,일,41.28,보통,19
12187,2019-11-10,11.0,22,가전,일시불 LG 울트라HD TV 75UM7900BNA,2750000,40.0,0.0,0.0,0.055999999999999994,일,41.28,보통,19
12188,2019-11-10,11.0,22,가구,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,548000,20.0,83.0,45455000.0,0.055999999999999994,일,41.28,보통,19
12189,2019-11-10,11.0,22,가구,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,598000,20.0,61.0,36381000.0,0.055999999999999994,일,41.28,보통,19
12190,2019-11-10,11.0,22,가구,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,648000,20.0,50.0,32269000.0,0.055999999999999994,일,41.28,보통,19
12191,2019-11-10,11.0,23,가전,무이자 LG 울트라HD TV 55UM7900BNA,1250000,20.0,6.0,6291000.0,0.065,일,41.28,보통,60
12192,2019-11-10,11.0,23,가전,무이자 LG 울트라HD TV 65UM7900BNA,1800000,20.0,31.0,54229000.0,0.065,일,41.28,보통,60
12193,2019-11-10,11.0,23,가전,무이자 LG 울트라HD TV 75UM7900BNA,2990000,20.0,3.0,7574000.0,0.065,일,41.28,보통,60
12194,2019-11-10,11.0,23,가전,일시불 LG 울트라HD TV 55UM7900BNA,1200000,20.0,3.0,3045000.0,0.065,일,41.28,보통,60
12195,2019-11-10,11.0,23,가전,일시불 LG 울트라HD TV 65UM7900BNA,1750000,20.0,18.0,30725000.0,0.065,일,41.28,보통,60
12196,2019-11-10,11.0,23,가전,일시불 LG 울트라HD TV 75UM7900BNA,2750000,20.0,0.0,0.0,0.065,일,41.28,보통,60
12197,2019-11-10,11.0,23,잡화,[가이거] 블랙 에디션 다이아몬드 워치(남성용),178000,40.0,112.0,19818000.0,0.065,일,41.28,보통,60
12198,2019-11-10,11.0,23,잡화,[가이거] 블랙 에디션 다이아몬드 워치(여성용),178000,40.0,156.0,27690000.0,0.065,일,41.28,보통,60
12199,2019-11-11,11.0,0,잡화,[가이거] 블랙 에디션 다이아몬드 워치(남성용),178000,20.0,90.0,15896000.0,0.028999999999999998,월,25.16,좋음,3
12200,2019-11-11,11.0,0,잡화,[가이거] 블랙 에디션 다이아몬드 워치(여성용),178000,20.0,148.0,26335000.0,0.028999999999999998,월,25.16,좋음,3
12201,2019-11-11,11.0,0,생활용품,엑사이더 워킹머신,248000,40.0,165.0,40708000.0,0.028999999999999998,월,25.16,좋음,3
12202,2019-11-11,11.0,1,생활용품,1세트 센티멘탈 디퓨저골드,31000,36.66666666666667,6.0,181000.0,0.0,월,25.16,좋음,0
12203,2019-11-11,11.0,1,생활용품,5세트 센티멘탈 디퓨저골드패키지,69000,36.66666666666667,366.0,25235000.0,0.0,월,25.16,좋음,0
12204,2019-11-11,11.0,1,생활용품,엑사이더 워킹머신,248000,20.0,110.0,27048000.0,0.0,월,25.16,좋음,0
12205,2019-11-11,11.0,2,생활용품,1세트 센티멘탈 디퓨저골드,31000,20.0,19.0,574000.0,0.0,월,25.16,좋음,0
12206,2019-11-11,11.0,2,생활용품,5세트 센티멘탈 디퓨저골드패키지,69000,20.0,281.0,19351000.0,0.0,월,25.16,좋음,0
12207,2019-11-11,11.0,6,잡화,구찌 더블G 오버 선글라스,458000,60.2,27.0,12016000.0,0.0,월,25.16,좋음,0
12208,2019-11-11,11.0,6,잡화,프라다 더블지퍼 크로스백,790000,60.2,7.0,5241000.0,0.0,월,25.16,좋음,0
12209,2019-11-11,11.0,6,잡화,프라다 미란다백,1590000,60.2,3.0,3502000.0,0.0,월,25.16,좋음,0
12210,2019-11-11,11.0,6,잡화,프라다 비텔로 피닉스 모터백,1620000,60.2,11.0,17631000.0,0.0,월,25.16,좋음,0
12211,2019-11-11,11.0,6,잡화,프라다 비텔로 피닉스 보스턴,1590000,60.2,5.0,6955000.0,0.0,월,25.16,좋음,0
12212,2019-11-11,11.0,6,잡화,프라다 사피아노 스퀘어백,1790000,60.2,5.0,7823000.0,0.0,월,25.16,좋음,0
12213,2019-11-11,11.0,6,잡화,프라다 테스토 지퍼 토트백,1280000,60.2,9.0,11158000.0,0.0,월,25.16,좋음,0
12214,2019-11-11,11.0,7,농수축,[슬로푸드] 도라지 품은 산돌배즙  6박스 (80g x 10포 x 6박스),59900,40.0,531.0,31772000.0,0.027000000000000003,월,25.16,좋음,35
12215,2019-11-11,11.0,8,농수축,[슬로푸드] 도라지 품은 산돌배즙  6박스 (80g x 10포 x 6박스),59900,20.0,568.0,33990000.0,0.018000000000000002,월,25.16,좋음,22
12216,2019-11-11,11.0,8,의류,보코 리버시블 패딩점퍼,59000,40.0,705.0,41544000.0,0.018000000000000002,월,25.16,좋음,22
12217,2019-11-11,11.0,9,이미용,라라츄 틴트 아이브로우 바,69900,40.0,772.0,53933000.0,0.048,월,25.16,좋음,23
12218,2019-11-11,11.0,9,의류,보코 리버시블 패딩점퍼,59000,20.0,439.0,25852000.0,0.048,월,25.16,좋음,23
12219,2019-11-11,11.0,10,의류,뱅뱅 남성 기모데님3종,77000,40.0,496.0,38147000.0,0.055,월,25.16,좋음,41
12220,2019-11-11,11.0,10,의류,뱅뱅 여성 기모데님3종,66000,40.0,364.0,23971000.0,0.055,월,25.16,좋음,41
12221,2019-11-11,11.0,10,이미용,라라츄 틴트 아이브로우 바,69900,20.0,1046.0,73098000.0,0.055,월,25.16,좋음,41
12222,2019-11-11,11.0,11,의류,뱅뱅 남성 기모데님3종,77000,20.0,315.0,24243000.0,0.059000000000000004,월,25.16,좋음,20
12223,2019-11-11,11.0,11,의류,뱅뱅 여성 기모데님3종,66000,20.0,233.0,15338000.0,0.059000000000000004,월,25.16,좋음,20
12224,2019-11-11,11.0,11,농수축,안동간고등어 20팩,30900,40.0,2692.0,83154000.0,0.059000000000000004,월,25.16,좋음,20
12225,2019-11-11,11.0,12,농수축,안동간고등어 20팩,30900,20.0,1710.0,52839000.0,0.052000000000000005,월,25.16,좋음,60
12226,2019-11-11,11.0,12,농수축,천연담아 명품다시팩 100포,43900,40.0,1345.0,59022000.0,0.052000000000000005,월,25.16,좋음,60
12227,2019-11-11,11.0,13,건강기능, 블랙모어스 알티지 오메가3 3병 (53주분),119000,59.98333333333333,266.0,31553000.0,0.021,월,25.16,좋음,13
12228,2019-11-11,11.0,13,농수축,천연담아 명품다시팩 100포,43900,20.0,1075.0,47156000.0,0.021,월,25.16,좋음,13
12229,2019-11-11,11.0,14,침구,보몽드 카밀라 더블착번극세사 토퍼침구세트 K(킹),79900,40.0,131.0,10457000.0,0.01,월,25.16,좋음,2
12230,2019-11-11,11.0,14,침구,보몽드 카밀라 더블착번극세사 토퍼침구세트 Q(퀸),69900,40.0,213.0,14857000.0,0.01,월,25.16,좋음,2
12231,2019-11-11,11.0,14,침구,보몽드 카밀라 더블착번극세사 토퍼침구세트 SK(슈퍼킹),89900,40.0,141.0,12672000.0,0.01,월,25.16,좋음,2
12232,2019-11-11,11.0,14,침구,보몽드 카밀라 더블착번극세사 토퍼침구세트 SS(슈퍼싱글),59900,40.0,174.0,10408000.0,0.01,월,25.16,좋음,2
12233,2019-11-11,11.0,15,침구,보몽드 카밀라 더블착번극세사 토퍼침구세트 K(킹),79900,20.0,131.0,10402000.0,0.033,월,25.16,좋음,12
12234,2019-11-11,11.0,15,침구,보몽드 카밀라 더블착번극세사 토퍼침구세트 Q(퀸),69900,20.0,191.0,13335000.0,0.033,월,25.16,좋음,12
12235,2019-11-11,11.0,15,침구,보몽드 카밀라 더블착번극세사 토퍼침구세트 SK(슈퍼킹),89900,20.0,118.0,10573000.0,0.033,월,25.16,좋음,12
12236,2019-11-11,11.0,15,침구,보몽드 카밀라 더블착번극세사 토퍼침구세트 SS(슈퍼싱글),59900,20.0,228.0,13646000.0,0.033,월,25.16,좋음,12
12237,2019-11-11,11.0,15,주방,한일 대용량 스텐 분쇄믹서기,109800,40.0,887.0,97381000.0,0.033,월,25.16,좋음,12
12238,2019-11-11,11.0,16,주방,한일 대용량 스텐 분쇄믹서기,109800,20.0,718.0,78821000.0,0.055,월,25.16,좋음,4
12239,2019-11-11,11.0,16,농수축,청정수산 완도활전복 35미,59900,40.0,900.0,53874000.0,0.055,월,25.16,좋음,4
12240,2019-11-11,11.0,17,농수축,임성근의 녹용도가니탕 풀세트,55900,40.0,1266.0,70732000.0,0.0,월,25.16,좋음,0
12241,2019-11-11,11.0,17,농수축,청정수산 완도활전복 35미,59900,20.0,837.0,50122000.0,0.0,월,25.16,좋음,0
12242,2019-11-11,11.0,18,농수축,임성근의 녹용도가니탕 풀세트,55900,20.0,770.0,42988000.0,0.075,월,25.16,좋음,13
12243,2019-11-11,11.0,18,농수축,피시원 국내산 햇 손질문어 7팩,49900,40.0,1277.0,63681000.0,0.075,월,25.16,좋음,13
12244,2019-11-11,11.0,19,농수축,피시원 국내산 햇 손질문어 7팩,49900,20.0,964.0,48080000.0,0.055999999999999994,월,25.16,좋음,34
12245,2019-11-11,11.0,19,이미용,참존 탑뉴스 지이링클 기초세트,59000,40.0,1934.0,114052000.0,0.055999999999999994,월,25.16,좋음,34
12246,2019-11-11,11.0,20,생활용품,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,259000,40.0,363.0,93810000.0,0.02,월,25.16,좋음,4
12247,2019-11-11,11.0,20,이미용,참존 탑뉴스 지이링클 기초세트,59000,20.0,1292.0,76225000.0,0.02,월,25.16,좋음,4
12248,2019-11-11,11.0,21,가전,(1등급)221L_딤채김치냉장고,899000,60.0,50.0,44625000.0,0.053,월,25.16,좋음,11
12249,2019-11-11,11.0,21,가전,(1등급)467L_딤채김치냉장고,2549000,60.0,45.0,113771000.0,0.053,월,25.16,좋음,11
12250,2019-11-11,11.0,21,생활용품,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,259000,20.0,255.0,66044000.0,0.053,월,25.16,좋음,11
12251,2019-11-11,11.0,22,주방,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),218000,40.0,213.0,46237000.0,0.07200000000000001,월,25.16,좋음,13
12252,2019-11-11,11.0,22,주방,무이자 쿠쿠전기밥솥 6인용(QS),208000,40.0,65.0,13483000.0,0.07200000000000001,월,25.16,좋음,13
12253,2019-11-11,11.0,22,주방,일시불  쿠쿠전기밥솥 6인용(QS),198000,40.0,43.0,8334000.0,0.07200000000000001,월,25.16,좋음,13
12254,2019-11-11,11.0,22,주방,일시불 쿠쿠전기밥솥 10인용 (QS),208000,40.0,182.0,37850000.0,0.07200000000000001,월,25.16,좋음,13
12255,2019-11-11,11.0,23,주방,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),218000,20.0,262.0,56911000.0,0.061,월,25.16,좋음,29
12256,2019-11-11,11.0,23,주방,무이자 쿠쿠전기밥솥 6인용(QS),208000,20.0,38.0,7884000.0,0.061,월,25.16,좋음,29
12257,2019-11-11,11.0,23,주방,일시불  쿠쿠전기밥솥 6인용(QS),198000,20.0,58.0,11292000.0,0.061,월,25.16,좋음,29
12258,2019-11-11,11.0,23,주방,일시불 쿠쿠전기밥솥 10인용 (QS),208000,20.0,241.0,50050000.0,0.061,월,25.16,좋음,29
12259,2019-11-12,11.0,0,의류,[헤스티지] 남성 스타디움 자켓,199000,40.0,96.0,18946000.0,0.063,화,39.48,보통,60
12260,2019-11-12,11.0,0,의류,[헤스티지] 여성 스타디움 자켓,179000,40.0,127.0,22625000.0,0.063,화,39.48,보통,60
12261,2019-11-12,11.0,1,의류,[헤스티지] 남성 스타디움 자켓,199000,20.0,89.0,17707000.0,0.040999999999999995,화,39.48,보통,60
12262,2019-11-12,11.0,1,의류,[헤스티지] 여성 스타디움 자켓,179000,20.0,61.0,10806000.0,0.040999999999999995,화,39.48,보통,60
12263,2019-11-12,11.0,1,이미용,아이앤아이 퀵래쉬 속눈썹세트,59000,37.183333333333344,436.0,25707000.0,0.040999999999999995,화,39.48,보통,60
12264,2019-11-12,11.0,2,이미용,아이앤아이 퀵래쉬 속눈썹세트,59000,20.0,350.0,20637000.0,0.015,화,39.48,보통,3
12265,2019-11-12,11.0,6,건강기능,안국루테인 미니100(5박스),59000,40.0,541.0,31893000.0,0.034,화,39.48,보통,2
12266,2019-11-12,11.0,7,의류,스튜디오럭스 후드롱구스다운코트,59000,40.0,1178.0,69472000.0,0.027999999999999997,화,39.48,보통,9
12267,2019-11-12,11.0,7,건강기능,안국루테인 미니100(5박스),59000,20.0,483.0,28468000.0,0.027999999999999997,화,39.48,보통,9
12268,2019-11-12,11.0,8,속옷,몬테밀라노 웜기모 치마레깅스 4종,79900,40.0,808.0,64495000.0,0.027999999999999997,화,39.48,보통,3
12269,2019-11-12,11.0,8,의류,스튜디오럭스 후드롱구스다운코트,59000,20.0,740.0,43643000.0,0.027999999999999997,화,39.48,보통,3
12270,2019-11-12,11.0,9,속옷,몬테밀라노 웜기모 치마레깅스 4종,79900,20.0,511.0,40798000.0,0.008,화,39.48,보통,1
12271,2019-11-12,11.0,9,건강기능,정직한 농부의 석류,59900,40.0,881.0,52717000.0,0.008,화,39.48,보통,1
12272,2019-11-12,11.0,10,건강기능,정직한 농부의 석류,59900,20.0,588.0,35220000.0,0.0,화,39.48,보통,0
12273,2019-11-12,11.0,11,농수축,제주갈치+참조기세트,49900,40.0,1308.0,65235000.0,0.021,화,39.48,보통,20
12274,2019-11-12,11.0,12,속옷,레이프릴 오가닉 코튼 보정팬티 12종,39900,40.0,1735.0,69198000.0,0.017,화,39.48,보통,35
12275,2019-11-12,11.0,12,농수축,제주갈치+참조기세트,49900,20.0,1023.0,51022000.0,0.017,화,39.48,보통,35
12276,2019-11-12,11.0,13,속옷,레이프릴 오가닉 코튼 보정팬티 12종,39900,20.0,1528.0,60954000.0,0.017,화,39.48,보통,12
12277,2019-11-12,11.0,13,농수축,우리나라 맛밤 20봉+밤양갱 4개,39900,40.0,797.0,31770000.0,0.017,화,39.48,보통,12
12278,2019-11-12,11.0,14,주방,무이자 클란츠 멀티쿡,64800,40.0,548.0,35500000.0,0.027000000000000003,화,39.48,보통,12
12279,2019-11-12,11.0,14,주방,일시불 클란츠 멀티쿡,60800,40.0,826.0,50189000.0,0.027000000000000003,화,39.48,보통,12
12280,2019-11-12,11.0,14,농수축,우리나라 맛밤 20봉+밤양갱 4개,39900,20.0,564.0,22486000.0,0.027000000000000003,화,39.48,보통,12
12281,2019-11-12,11.0,15,이미용,미바 이온칼슘 파운데이션 더블쿠션 RX,69900,40.0,802.0,56054000.0,0.0,화,39.48,보통,0
12282,2019-11-12,11.0,15,주방,무이자 클란츠 멀티쿡,64800,20.0,377.0,24402000.0,0.0,화,39.48,보통,0
12283,2019-11-12,11.0,15,주방,일시불 클란츠 멀티쿡,60800,20.0,630.0,38266000.0,0.0,화,39.48,보통,0
12284,2019-11-12,11.0,16,이미용,미바 이온칼슘 파운데이션 더블쿠션 RX,69900,20.0,622.0,43413000.0,0.025,화,39.48,보통,2
12285,2019-11-12,11.0,16,농수축,"유귀열의 The귀한 소한마리세트 8팩(찜+탕),무료체험1팩포함",60900,40.0,549.0,33427000.0,0.025,화,39.48,보통,2
12286,2019-11-12,11.0,17,농수축,"유귀열의 The귀한 소한마리세트 8팩(찜+탕),무료체험1팩포함",60900,20.0,407.0,24744000.0,0.046,화,39.48,보통,28
12287,2019-11-12,11.0,17,농수축,국내산 손질 햇 갑오징어 9팩,49900,40.0,1806.0,90099000.0,0.046,화,39.48,보통,28
12288,2019-11-12,11.0,18,농수축,국내산 손질 햇 갑오징어 9팩,49900,20.0,1301.0,64880000.0,0.054000000000000006,화,39.48,보통,60
12289,2019-11-12,11.0,18,농수축,멋진밥상 흥양농협 햅쌀 20kg,58900,40.0,2018.0,118834000.0,0.054000000000000006,화,39.48,보통,60
12290,2019-11-12,11.0,19,이미용,[VONIN]보닌 남성기초세트,54000,40.0,2443.0,131907000.0,0.04,화,39.48,보통,17
12291,2019-11-12,11.0,19,농수축,멋진밥상 흥양농협 햅쌀 20kg,58900,20.0,1021.0,60116000.0,0.04,화,39.48,보통,17
12292,2019-11-12,11.0,20,의류,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,59900,20.0,737.0,44104000.0,0.109,화,39.48,보통,28
12293,2019-11-12,11.0,20,의류,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,59900,20.0,413.0,24735000.0,0.109,화,39.48,보통,28
12294,2019-11-12,11.0,20,이미용,[VONIN]보닌 남성기초세트,54000,40.0,2613.0,141062000.0,0.109,화,39.48,보통,28
12295,2019-11-12,11.0,21,가전,무이자 LG 울트라HD TV 55UM7900BNA,1250000,40.0,13.0,15778000.0,0.045,화,39.48,보통,37
12296,2019-11-12,11.0,21,가전,무이자 LG 울트라HD TV 65UM7900BNA,1800000,40.0,21.0,36161000.0,0.045,화,39.48,보통,37
12297,2019-11-12,11.0,21,가전,무이자 LG 울트라HD TV 75UM7900BNA,2990000,40.0,6.0,15098000.0,0.045,화,39.48,보통,37
12298,2019-11-12,11.0,21,가전,일시불 LG 울트라HD TV 55UM7900BNA,1200000,40.0,6.0,6039000.0,0.045,화,39.48,보통,37
12299,2019-11-12,11.0,21,가전,일시불 LG 울트라HD TV 65UM7900BNA,1750000,40.0,6.0,8858000.0,0.045,화,39.48,보통,37
12300,2019-11-12,11.0,21,가전,일시불 LG 울트라HD TV 75UM7900BNA,2750000,40.0,3.0,6970000.0,0.045,화,39.48,보통,37
12301,2019-11-12,11.0,21,의류,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,59900,20.0,1617.0,96824000.0,0.045,화,39.48,보통,37
12302,2019-11-12,11.0,21,의류,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,59900,20.0,1013.0,60654000.0,0.045,화,39.48,보통,37
12303,2019-11-12,11.0,22,가전,무이자 LG 울트라HD TV 55UM7900BNA,1250000,20.0,6.0,6316000.0,0.06,화,39.48,보통,48
12304,2019-11-12,11.0,22,가전,무이자 LG 울트라HD TV 65UM7900BNA,1800000,20.0,21.0,36085000.0,0.06,화,39.48,보통,48
12305,2019-11-12,11.0,22,가전,무이자 LG 울트라HD TV 75UM7900BNA,2990000,20.0,0.0,0.0,0.06,화,39.48,보통,48
12306,2019-11-12,11.0,22,가전,일시불 LG 울트라HD TV 55UM7900BNA,1200000,20.0,3.0,3070000.0,0.06,화,39.48,보통,48
12307,2019-11-12,11.0,22,가전,일시불 LG 울트라HD TV 65UM7900BNA,1750000,20.0,11.0,17564000.0,0.06,화,39.48,보통,48
12308,2019-11-12,11.0,22,가전,일시불 LG 울트라HD TV 75UM7900BNA,2750000,20.0,6.0,13840000.0,0.06,화,39.48,보통,48
12309,2019-11-12,11.0,22,가전,무이자 LG전자 매직스페이스 냉장고,1499000,40.0,51.0,75648000.0,0.06,화,39.48,보통,48
