,date,month,hour,rate,weekday,min_c,max_c,rain,snow,PM,state
6453,2019-09-26,9,21,0.046,목,17.7,29.0,0,0,22.32,좋음
6454,2019-09-26,9,22,0.033,목,17.7,29.0,0,0,22.32,좋음
6455,2019-09-26,9,23,0.038,목,17.7,29.0,0,0,22.32,좋음
6456,2019-09-27,9,00,0.051,금,19.6,27.0,0,0,18.32,좋음
6457,2019-09-27,9,01,0.026,금,19.6,27.0,0,0,18.32,좋음
6458,2019-09-27,9,02,0.036,금,19.6,27.0,0,0,18.32,좋음
6459,2019-09-27,9,03,0.0,금,19.6,27.0,0,0,18.32,좋음
6460,2019-09-27,9,04,0.0,금,19.6,27.0,0,0,18.32,좋음
6461,2019-09-27,9,05,0.015,금,19.6,27.0,0,0,18.32,좋음
6462,2019-09-27,9,06,0.036,금,19.6,27.0,0,0,18.32,좋음
6463,2019-09-27,9,07,0.0,금,19.6,27.0,0,0,18.32,좋음
6464,2019-09-27,9,08,0.019,금,19.6,27.0,0,0,18.32,좋음
6465,2019-09-27,9,09,0.009,금,19.6,27.0,0,0,18.32,좋음
6466,2019-09-27,9,10,0.033,금,19.6,27.0,0,0,18.32,좋음
6467,2019-09-27,9,11,0.029,금,19.6,27.0,0,0,18.32,좋음
6468,2019-09-27,9,12,0.018,금,19.6,27.0,0,0,18.32,좋음
6469,2019-09-27,9,13,0.018,금,19.6,27.0,0,0,18.32,좋음
6470,2019-09-27,9,14,0.016,금,19.6,27.0,0,0,18.32,좋음
6471,2019-09-27,9,15,0.017,금,19.6,27.0,0,0,18.32,좋음
6472,2019-09-27,9,16,0.009,금,19.6,27.0,0,0,18.32,좋음
6473,2019-09-27,9,17,0.029,금,19.6,27.0,0,0,18.32,좋음
6474,2019-09-27,9,18,0.01,금,19.6,27.0,0,0,18.32,좋음
6475,2019-09-27,9,19,0.062,금,19.6,27.0,0,0,18.32,좋음
6476,2019-09-27,9,20,0.056,금,19.6,27.0,0,0,18.32,좋음
6477,2019-09-27,9,21,0.058,금,19.6,27.0,0,0,18.32,좋음
6478,2019-09-27,9,22,0.079,금,19.6,27.0,0,0,18.32,좋음
6479,2019-09-27,9,23,0.032,금,19.6,27.0,0,0,18.32,좋음
6480,2019-09-28,9,00,0.055,토,19.4,29.2,0,0,22.76,좋음
6481,2019-09-28,9,01,0.015,토,19.4,29.2,0,0,22.76,좋음
6482,2019-09-28,9,02,0.06,토,19.4,29.2,0,0,22.76,좋음
6483,2019-09-28,9,03,0.021,토,19.4,29.2,0,0,22.76,좋음
6484,2019-09-28,9,04,0.016,토,19.4,29.2,0,0,22.76,좋음
6485,2019-09-28,9,05,0.009,토,19.4,29.2,0,0,22.76,좋음
6486,2019-09-28,9,06,0.014,토,19.4,29.2,0,0,22.76,좋음
6487,2019-09-28,9,07,0.012,토,19.4,29.2,0,0,22.76,좋음
6488,2019-09-28,9,08,0.054,토,19.4,29.2,0,0,22.76,좋음
6489,2019-09-28,9,09,0.059,토,19.4,29.2,0,0,22.76,좋음
6490,2019-09-28,9,10,0.039,토,19.4,29.2,0,0,22.76,좋음
6491,2019-09-28,9,11,0.034,토,19.4,29.2,0,0,22.76,좋음
6492,2019-09-28,9,12,0.038,토,19.4,29.2,0,0,22.76,좋음
6493,2019-09-28,9,13,0.034,토,19.4,29.2,0,0,22.76,좋음
6494,2019-09-28,9,14,0.038,토,19.4,29.2,0,0,22.76,좋음
6495,2019-09-28,9,15,0.018,토,19.4,29.2,0,0,22.76,좋음
6496,2019-09-28,9,16,0.027,토,19.4,29.2,0,0,22.76,좋음
6497,2019-09-28,9,17,0.048,토,19.4,29.2,0,0,22.76,좋음
6498,2019-09-28,9,18,0.041,토,19.4,29.2,0,0,22.76,좋음
6499,2019-09-28,9,19,0.024,토,19.4,29.2,0,0,22.76,좋음
6500,2019-09-28,9,20,0.008,토,19.4,29.2,0,0,22.76,좋음
6501,2019-09-28,9,21,0.053,토,19.4,29.2,0,0,22.76,좋음
6502,2019-09-28,9,22,0.037,토,19.4,29.2,0,0,22.76,좋음
6503,2019-09-28,9,23,0.135,토,19.4,29.2,0,0,22.76,좋음
6504,2019-09-29,9,00,0.058,일,17.9,28.6,0,0,30.84,보통
6505,2019-09-29,9,01,0.039,일,17.9,28.6,0,0,30.84,보통
6506,2019-09-29,9,02,0.007,일,17.9,28.6,0,0,30.84,보통
6507,2019-09-29,9,03,0.017,일,17.9,28.6,0,0,30.84,보통
6508,2019-09-29,9,04,0.01,일,17.9,28.6,0,0,30.84,보통
6509,2019-09-29,9,05,0.024,일,17.9,28.6,0,0,30.84,보통
6510,2019-09-29,9,06,0.031,일,17.9,28.6,0,0,30.84,보통
6511,2019-09-29,9,07,0.015,일,17.9,28.6,0,0,30.84,보통
6512,2019-09-29,9,08,0.013,일,17.9,28.6,0,0,30.84,보통
6513,2019-09-29,9,09,0.0,일,17.9,28.6,0,0,30.84,보통
6514,2019-09-29,9,10,0.022,일,17.9,28.6,0,0,30.84,보통
6515,2019-09-29,9,11,0.0,일,17.9,28.6,0,0,30.84,보통
6516,2019-09-29,9,12,0.029,일,17.9,28.6,0,0,30.84,보통
6517,2019-09-29,9,13,0.081,일,17.9,28.6,0,0,30.84,보통
6518,2019-09-29,9,14,0.014,일,17.9,28.6,0,0,30.84,보통
6519,2019-09-29,9,15,0.017,일,17.9,28.6,0,0,30.84,보통
6520,2019-09-29,9,16,0.104,일,17.9,28.6,0,0,30.84,보통
6521,2019-09-29,9,17,0.049,일,17.9,28.6,0,0,30.84,보통
6522,2019-09-29,9,18,0.034,일,17.9,28.6,0,0,30.84,보통
6523,2019-09-29,9,19,0.056,일,17.9,28.6,0,0,30.84,보통
6524,2019-09-29,9,20,0.041,일,17.9,28.6,0,0,30.84,보통
6525,2019-09-29,9,21,0.017,일,17.9,28.6,0,0,30.84,보통
6526,2019-09-29,9,22,0.088,일,17.9,28.6,0,0,30.84,보통
6527,2019-09-29,9,23,0.045,일,17.9,28.6,0,0,30.84,보통
6528,2019-09-30,9,00,0.018,월,16.4,29.9,0,0,42.76,보통
6529,2019-09-30,9,01,0.012,월,16.4,29.9,0,0,42.76,보통
6530,2019-09-30,9,02,0.016,월,16.4,29.9,0,0,42.76,보통
6531,2019-09-30,9,03,0.009,월,16.4,29.9,0,0,42.76,보통
6532,2019-09-30,9,04,0.0,월,16.4,29.9,0,0,42.76,보통
6533,2019-09-30,9,05,0.017,월,16.4,29.9,0,0,42.76,보통
6534,2019-09-30,9,06,0.013,월,16.4,29.9,0,0,42.76,보통
6535,2019-09-30,9,07,0.043,월,16.4,29.9,0,0,42.76,보통
6536,2019-09-30,9,08,0.008,월,16.4,29.9,0,0,42.76,보통
6537,2019-09-30,9,09,0.024,월,16.4,29.9,0,0,42.76,보통
6538,2019-09-30,9,10,0.014,월,16.4,29.9,0,0,42.76,보통
6539,2019-09-30,9,11,0.166,월,16.4,29.9,0,0,42.76,보통
6540,2019-09-30,9,12,0.025,월,16.4,29.9,0,0,42.76,보통
6541,2019-09-30,9,13,0.051,월,16.4,29.9,0,0,42.76,보통
6542,2019-09-30,9,14,0.018,월,16.4,29.9,0,0,42.76,보통
6543,2019-09-30,9,15,0.05,월,16.4,29.9,0,0,42.76,보통
6544,2019-09-30,9,16,0.039,월,16.4,29.9,0,0,42.76,보통
6545,2019-09-30,9,17,0.071,월,16.4,29.9,0,0,42.76,보통
6546,2019-09-30,9,18,0.036,월,16.4,29.9,0,0,42.76,보통
6547,2019-09-30,9,19,0.033,월,16.4,29.9,0,0,42.76,보통
6548,2019-09-30,9,20,0.052,월,16.4,29.9,0,0,42.76,보통
6549,2019-09-30,9,21,0.063,월,16.4,29.9,0,0,42.76,보통
6550,2019-09-30,9,22,0.06,월,16.4,29.9,0,0,42.76,보통
6551,2019-09-30,9,23,0.0,월,16.4,29.9,0,0,42.76,보통
6552,2019-10-01,10,00,0.017,화,17.6,28.2,0,0,39.68,보통
6553,2019-10-01,10,01,0.017,화,17.6,28.2,0,0,39.68,보통
6554,2019-10-01,10,02,0.01,화,17.6,28.2,0,0,39.68,보통
6555,2019-10-01,10,03,0.023,화,17.6,28.2,0,0,39.68,보통
6556,2019-10-01,10,04,0.012,화,17.6,28.2,0,0,39.68,보통
6557,2019-10-01,10,05,0.045,화,17.6,28.2,0,0,39.68,보통
6558,2019-10-01,10,06,0.0,화,17.6,28.2,0,0,39.68,보통
6559,2019-10-01,10,07,0.032,화,17.6,28.2,0,0,39.68,보통
6560,2019-10-01,10,08,0.018,화,17.6,28.2,0,0,39.68,보통
6561,2019-10-01,10,09,0.018,화,17.6,28.2,0,0,39.68,보통
6562,2019-10-01,10,10,0.031,화,17.6,28.2,0,0,39.68,보통
6563,2019-10-01,10,11,0.065,화,17.6,28.2,0,0,39.68,보통
6564,2019-10-01,10,12,0.028,화,17.6,28.2,0,0,39.68,보통
6565,2019-10-01,10,13,0.079,화,17.6,28.2,0,0,39.68,보통
6566,2019-10-01,10,14,0.02,화,17.6,28.2,0,0,39.68,보통
6567,2019-10-01,10,15,0.03,화,17.6,28.2,0,0,39.68,보통
6568,2019-10-01,10,16,0.116,화,17.6,28.2,0,0,39.68,보통
6569,2019-10-01,10,17,0.029,화,17.6,28.2,0,0,39.68,보통
6570,2019-10-01,10,18,0.037,화,17.6,28.2,0,0,39.68,보통
6571,2019-10-01,10,19,0.0,화,17.6,28.2,0,0,39.68,보통
6572,2019-10-01,10,20,0.042,화,17.6,28.2,0,0,39.68,보통
6573,2019-10-01,10,21,0.007,화,17.6,28.2,0,0,39.68,보통
6574,2019-10-01,10,22,0.04,화,17.6,28.2,0,0,39.68,보통
6575,2019-10-01,10,23,0.018,화,17.6,28.2,0,0,39.68,보통
6576,2019-10-02,10,00,0.023,수,20.0,24.2,1,0,20.08,좋음
6577,2019-10-02,10,01,0.021,수,20.0,24.2,1,0,20.08,좋음
6578,2019-10-02,10,02,0.026,수,20.0,24.2,1,0,20.08,좋음
6579,2019-10-02,10,03,0.0,수,20.0,24.2,1,0,20.08,좋음
6580,2019-10-02,10,04,0.0,수,20.0,24.2,1,0,20.08,좋음
6581,2019-10-02,10,05,0.062,수,20.0,24.2,1,0,20.08,좋음
6582,2019-10-02,10,06,0.013,수,20.0,24.2,1,0,20.08,좋음
6583,2019-10-02,10,07,0.051,수,20.0,24.2,1,0,20.08,좋음
6584,2019-10-02,10,08,0.01,수,20.0,24.2,1,0,20.08,좋음
6585,2019-10-02,10,09,0.016,수,20.0,24.2,1,0,20.08,좋음
6586,2019-10-02,10,10,0.022,수,20.0,24.2,1,0,20.08,좋음
6587,2019-10-02,10,11,0.048,수,20.0,24.2,1,0,20.08,좋음
6588,2019-10-02,10,12,0.008,수,20.0,24.2,1,0,20.08,좋음
6589,2019-10-02,10,13,0.032,수,20.0,24.2,1,0,20.08,좋음
6590,2019-10-02,10,14,0.057,수,20.0,24.2,1,0,20.08,좋음
6591,2019-10-02,10,15,0.044,수,20.0,24.2,1,0,20.08,좋음
6592,2019-10-02,10,16,0.037,수,20.0,24.2,1,0,20.08,좋음
6593,2019-10-02,10,17,0.027,수,20.0,24.2,1,0,20.08,좋음
6594,2019-10-02,10,18,0.011,수,20.0,24.2,1,0,20.08,좋음
6595,2019-10-02,10,19,0.006,수,20.0,24.2,1,0,20.08,좋음
6596,2019-10-02,10,20,0.036,수,20.0,24.2,1,0,20.08,좋음
6597,2019-10-02,10,21,0.032,수,20.0,24.2,1,0,20.08,좋음
6598,2019-10-02,10,22,0.027,수,20.0,24.2,1,0,20.08,좋음
6599,2019-10-02,10,23,0.073,수,20.0,24.2,1,0,20.08,좋음
6600,2019-10-03,10,00,0.031,목,19.8,27.3,1,0,6.88,좋음
6601,2019-10-03,10,01,0.022,목,19.8,27.3,1,0,6.88,좋음
6602,2019-10-03,10,02,0.009,목,19.8,27.3,1,0,6.88,좋음
6603,2019-10-03,10,03,0.0,목,19.8,27.3,1,0,6.88,좋음
6604,2019-10-03,10,04,0.021,목,19.8,27.3,1,0,6.88,좋음
6605,2019-10-03,10,05,0.005,목,19.8,27.3,1,0,6.88,좋음
6606,2019-10-03,10,06,0.018,목,19.8,27.3,1,0,6.88,좋음
6607,2019-10-03,10,07,0.039,목,19.8,27.3,1,0,6.88,좋음
6608,2019-10-03,10,08,0.03,목,19.8,27.3,1,0,6.88,좋음
6609,2019-10-03,10,09,0.082,목,19.8,27.3,1,0,6.88,좋음
6610,2019-10-03,10,10,0.056,목,19.8,27.3,1,0,6.88,좋음
6611,2019-10-03,10,11,0.054,목,19.8,27.3,1,0,6.88,좋음
6612,2019-10-03,10,12,0.038,목,19.8,27.3,1,0,6.88,좋음
6613,2019-10-03,10,13,0.033,목,19.8,27.3,1,0,6.88,좋음
6614,2019-10-03,10,14,0.07,목,19.8,27.3,1,0,6.88,좋음
6615,2019-10-03,10,15,0.034,목,19.8,27.3,1,0,6.88,좋음
6616,2019-10-03,10,16,0.156,목,19.8,27.3,1,0,6.88,좋음
6617,2019-10-03,10,17,0.032,목,19.8,27.3,1,0,6.88,좋음
6618,2019-10-03,10,18,0.054,목,19.8,27.3,1,0,6.88,좋음
6619,2019-10-03,10,19,0.048,목,19.8,27.3,1,0,6.88,좋음
6620,2019-10-03,10,20,0.0,목,19.8,27.3,1,0,6.88,좋음
6621,2019-10-03,10,21,0.026,목,19.8,27.3,1,0,6.88,좋음
6622,2019-10-03,10,22,0.024,목,19.8,27.3,1,0,6.88,좋음
6623,2019-10-03,10,23,0.055,목,19.8,27.3,1,0,6.88,좋음
6624,2019-10-04,10,00,0.063,금,18.0,27.8,0,0,21.44,좋음
6625,2019-10-04,10,01,0.021,금,18.0,27.8,0,0,21.44,좋음
6626,2019-10-04,10,02,0.064,금,18.0,27.8,0,0,21.44,좋음
6627,2019-10-04,10,03,0.0,금,18.0,27.8,0,0,21.44,좋음
6628,2019-10-04,10,04,0.018,금,18.0,27.8,0,0,21.44,좋음
6629,2019-10-04,10,05,0.005,금,18.0,27.8,0,0,21.44,좋음
6630,2019-10-04,10,06,0.0,금,18.0,27.8,0,0,21.44,좋음
6631,2019-10-04,10,07,0.012,금,18.0,27.8,0,0,21.44,좋음
6632,2019-10-04,10,08,0.018,금,18.0,27.8,0,0,21.44,좋음
6633,2019-10-04,10,09,0.013,금,18.0,27.8,0,0,21.44,좋음
6634,2019-10-04,10,10,0.008,금,18.0,27.8,0,0,21.44,좋음
6635,2019-10-04,10,11,0.041,금,18.0,27.8,0,0,21.44,좋음
6636,2019-10-04,10,12,0.031,금,18.0,27.8,0,0,21.44,좋음
6637,2019-10-04,10,13,0.03,금,18.0,27.8,0,0,21.44,좋음
6638,2019-10-04,10,14,0.02,금,18.0,27.8,0,0,21.44,좋음
6639,2019-10-04,10,15,0.034,금,18.0,27.8,0,0,21.44,좋음
6640,2019-10-04,10,16,0.02,금,18.0,27.8,0,0,21.44,좋음
6641,2019-10-04,10,17,0.015,금,18.0,27.8,0,0,21.44,좋음
6642,2019-10-04,10,18,0.062,금,18.0,27.8,0,0,21.44,좋음
6643,2019-10-04,10,19,0.063,금,18.0,27.8,0,0,21.44,좋음
6644,2019-10-04,10,20,0.006,금,18.0,27.8,0,0,21.44,좋음
6645,2019-10-04,10,21,0.058,금,18.0,27.8,0,0,21.44,좋음
6646,2019-10-04,10,22,0.027,금,18.0,27.8,0,0,21.44,좋음
6647,2019-10-04,10,23,0.056,금,18.0,27.8,0,0,21.44,좋음
6648,2019-10-05,10,00,0.043,토,14.7,21.9,1,0,35.8,보통
6649,2019-10-05,10,01,0.013,토,14.7,21.9,1,0,35.8,보통
6650,2019-10-05,10,02,0.0,토,14.7,21.9,1,0,35.8,보통
6651,2019-10-05,10,03,0.043,토,14.7,21.9,1,0,35.8,보통
6652,2019-10-05,10,04,0.0,토,14.7,21.9,1,0,35.8,보통
6653,2019-10-05,10,05,0.011,토,14.7,21.9,1,0,35.8,보통
6654,2019-10-05,10,06,0.016,토,14.7,21.9,1,0,35.8,보통
6655,2019-10-05,10,07,0.028,토,14.7,21.9,1,0,35.8,보통
6656,2019-10-05,10,08,0.036,토,14.7,21.9,1,0,35.8,보통
6657,2019-10-05,10,09,0.043,토,14.7,21.9,1,0,35.8,보통
6658,2019-10-05,10,10,0.03,토,14.7,21.9,1,0,35.8,보통
6659,2019-10-05,10,11,0.037,토,14.7,21.9,1,0,35.8,보통
6660,2019-10-05,10,12,0.017,토,14.7,21.9,1,0,35.8,보통
6661,2019-10-05,10,13,0.013,토,14.7,21.9,1,0,35.8,보통
6662,2019-10-05,10,14,0.02,토,14.7,21.9,1,0,35.8,보통
6663,2019-10-05,10,15,0.029,토,14.7,21.9,1,0,35.8,보통
6664,2019-10-05,10,16,0.062,토,14.7,21.9,1,0,35.8,보통
6665,2019-10-05,10,17,0.028,토,14.7,21.9,1,0,35.8,보통
6666,2019-10-05,10,18,0.051,토,14.7,21.9,1,0,35.8,보통
6667,2019-10-05,10,19,0.046,토,14.7,21.9,1,0,35.8,보통
6668,2019-10-05,10,20,0.017,토,14.7,21.9,1,0,35.8,보통
6669,2019-10-05,10,21,0.028,토,14.7,21.9,1,0,35.8,보통
6670,2019-10-05,10,22,0.017,토,14.7,21.9,1,0,35.8,보통
6671,2019-10-05,10,23,0.019,토,14.7,21.9,1,0,35.8,보통
6672,2019-10-06,10,00,0.039,일,13.2,22.7,0,0,9.28,좋음
6673,2019-10-06,10,01,0.017,일,13.2,22.7,0,0,9.28,좋음
6674,2019-10-06,10,02,0.004,일,13.2,22.7,0,0,9.28,좋음
6675,2019-10-06,10,03,0.0,일,13.2,22.7,0,0,9.28,좋음
6676,2019-10-06,10,04,0.007,일,13.2,22.7,0,0,9.28,좋음
6677,2019-10-06,10,05,0.0,일,13.2,22.7,0,0,9.28,좋음
6678,2019-10-06,10,06,0.051,일,13.2,22.7,0,0,9.28,좋음
6679,2019-10-06,10,07,0.025,일,13.2,22.7,0,0,9.28,좋음
6680,2019-10-06,10,08,0.029,일,13.2,22.7,0,0,9.28,좋음
6681,2019-10-06,10,09,0.04,일,13.2,22.7,0,0,9.28,좋음
6682,2019-10-06,10,10,0.028,일,13.2,22.7,0,0,9.28,좋음
6683,2019-10-06,10,11,0.029,일,13.2,22.7,0,0,9.28,좋음
6684,2019-10-06,10,12,0.044,일,13.2,22.7,0,0,9.28,좋음
6685,2019-10-06,10,13,0.035,일,13.2,22.7,0,0,9.28,좋음
6686,2019-10-06,10,14,0.049,일,13.2,22.7,0,0,9.28,좋음
6687,2019-10-06,10,15,0.029,일,13.2,22.7,0,0,9.28,좋음
6688,2019-10-06,10,16,0.04,일,13.2,22.7,0,0,9.28,좋음
6689,2019-10-06,10,17,0.044,일,13.2,22.7,0,0,9.28,좋음
6690,2019-10-06,10,18,0.022,일,13.2,22.7,0,0,9.28,좋음
6691,2019-10-06,10,19,0.049,일,13.2,22.7,0,0,9.28,좋음
6692,2019-10-06,10,20,0.048,일,13.2,22.7,0,0,9.28,좋음
6693,2019-10-06,10,21,0.039,일,13.2,22.7,0,0,9.28,좋음
6694,2019-10-06,10,22,0.075,일,13.2,22.7,0,0,9.28,좋음
6695,2019-10-06,10,23,0.063,일,13.2,22.7,0,0,9.28,좋음
6696,2019-10-07,10,00,0.044,월,13.3,17.9,1,0,9.24,좋음
6697,2019-10-07,10,01,0.051,월,13.3,17.9,1,0,9.24,좋음
6698,2019-10-07,10,02,0.024,월,13.3,17.9,1,0,9.24,좋음
6699,2019-10-07,10,03,0.018,월,13.3,17.9,1,0,9.24,좋음
6700,2019-10-07,10,04,0.0,월,13.3,17.9,1,0,9.24,좋음
6701,2019-10-07,10,05,0.0,월,13.3,17.9,1,0,9.24,좋음
6702,2019-10-07,10,06,0.014,월,13.3,17.9,1,0,9.24,좋음
6703,2019-10-07,10,07,0.029,월,13.3,17.9,1,0,9.24,좋음
6704,2019-10-07,10,08,0.025,월,13.3,17.9,1,0,9.24,좋음
6705,2019-10-07,10,09,0.047,월,13.3,17.9,1,0,9.24,좋음
6706,2019-10-07,10,10,0.052,월,13.3,17.9,1,0,9.24,좋음
6707,2019-10-07,10,11,0.071,월,13.3,17.9,1,0,9.24,좋음
6708,2019-10-07,10,12,0.027,월,13.3,17.9,1,0,9.24,좋음
6709,2019-10-07,10,13,0.018,월,13.3,17.9,1,0,9.24,좋음
6710,2019-10-07,10,14,0.015,월,13.3,17.9,1,0,9.24,좋음
6711,2019-10-07,10,15,0.034,월,13.3,17.9,1,0,9.24,좋음
6712,2019-10-07,10,16,0.052,월,13.3,17.9,1,0,9.24,좋음
6713,2019-10-07,10,17,0.037,월,13.3,17.9,1,0,9.24,좋음
6714,2019-10-07,10,18,0.049,월,13.3,17.9,1,0,9.24,좋음
6715,2019-10-07,10,19,0.027,월,13.3,17.9,1,0,9.24,좋음
6716,2019-10-07,10,20,0.021,월,13.3,17.9,1,0,9.24,좋음
6717,2019-10-07,10,21,0.048,월,13.3,17.9,1,0,9.24,좋음
6718,2019-10-07,10,22,0.044,월,13.3,17.9,1,0,9.24,좋음
6719,2019-10-07,10,23,0.031,월,13.3,17.9,1,0,9.24,좋음
6720,2019-10-08,10,00,0.068,화,10.6,19.8,0,0,19.52,좋음
6721,2019-10-08,10,01,0.061,화,10.6,19.8,0,0,19.52,좋음
6722,2019-10-08,10,02,0.024,화,10.6,19.8,0,0,19.52,좋음
6723,2019-10-08,10,03,0.025,화,10.6,19.8,0,0,19.52,좋음
6724,2019-10-08,10,04,0.025,화,10.6,19.8,0,0,19.52,좋음
6725,2019-10-08,10,05,0.016,화,10.6,19.8,0,0,19.52,좋음
6726,2019-10-08,10,06,0.011,화,10.6,19.8,0,0,19.52,좋음
6727,2019-10-08,10,07,0.009,화,10.6,19.8,0,0,19.52,좋음
6728,2019-10-08,10,08,0.016,화,10.6,19.8,0,0,19.52,좋음
6729,2019-10-08,10,09,0.0,화,10.6,19.8,0,0,19.52,좋음
6730,2019-10-08,10,10,0.047,화,10.6,19.8,0,0,19.52,좋음
6731,2019-10-08,10,11,0.136,화,10.6,19.8,0,0,19.52,좋음
6732,2019-10-08,10,12,0.046,화,10.6,19.8,0,0,19.52,좋음
6733,2019-10-08,10,13,0.029,화,10.6,19.8,0,0,19.52,좋음
6734,2019-10-08,10,14,0.019,화,10.6,19.8,0,0,19.52,좋음
6735,2019-10-08,10,15,0.036,화,10.6,19.8,0,0,19.52,좋음
6736,2019-10-08,10,16,0.018,화,10.6,19.8,0,0,19.52,좋음
6737,2019-10-08,10,17,0.008,화,10.6,19.8,0,0,19.52,좋음
6738,2019-10-08,10,18,0.036,화,10.6,19.8,0,0,19.52,좋음
6739,2019-10-08,10,19,0.053,화,10.6,19.8,0,0,19.52,좋음
6740,2019-10-08,10,20,0.046,화,10.6,19.8,0,0,19.52,좋음
6741,2019-10-08,10,21,0.063,화,10.6,19.8,0,0,19.52,좋음
6742,2019-10-08,10,22,0.119,화,10.6,19.8,0,0,19.52,좋음
6743,2019-10-08,10,23,0.032,화,10.6,19.8,0,0,19.52,좋음
6744,2019-10-09,10,00,0.013,수,7.7,20.4,0,0,21.125,좋음
6745,2019-10-09,10,01,0.01,수,7.7,20.4,0,0,21.125,좋음
6746,2019-10-09,10,02,0.007,수,7.7,20.4,0,0,21.125,좋음
6747,2019-10-09,10,03,0.02,수,7.7,20.4,0,0,21.125,좋음
6748,2019-10-09,10,04,0.016,수,7.7,20.4,0,0,21.125,좋음
6749,2019-10-09,10,05,0.0,수,7.7,20.4,0,0,21.125,좋음
6750,2019-10-09,10,06,0.017,수,7.7,20.4,0,0,21.125,좋음
6751,2019-10-09,10,07,0.015,수,7.7,20.4,0,0,21.125,좋음
6752,2019-10-09,10,08,0.02,수,7.7,20.4,0,0,21.125,좋음
6753,2019-10-09,10,09,0.028,수,7.7,20.4,0,0,21.125,좋음
6754,2019-10-09,10,10,0.02,수,7.7,20.4,0,0,21.125,좋음
6755,2019-10-09,10,11,0.066,수,7.7,20.4,0,0,21.125,좋음
6756,2019-10-09,10,12,0.037,수,7.7,20.4,0,0,21.125,좋음
6757,2019-10-09,10,13,0.039,수,7.7,20.4,0,0,21.125,좋음
6758,2019-10-09,10,14,0.05,수,7.7,20.4,0,0,21.125,좋음
6759,2019-10-09,10,15,0.042,수,7.7,20.4,0,0,21.125,좋음
6760,2019-10-09,10,16,0.02,수,7.7,20.4,0,0,21.125,좋음
6761,2019-10-09,10,17,0.05,수,7.7,20.4,0,0,21.125,좋음
6762,2019-10-09,10,18,0.036,수,7.7,20.4,0,0,21.125,좋음
6763,2019-10-09,10,19,0.031,수,7.7,20.4,0,0,21.125,좋음
6764,2019-10-09,10,20,0.046,수,7.7,20.4,0,0,21.125,좋음
6765,2019-10-09,10,21,0.0,수,7.7,20.4,0,0,21.125,좋음
6766,2019-10-09,10,22,0.041,수,7.7,20.4,0,0,21.125,좋음
6767,2019-10-09,10,23,0.012,수,7.7,20.4,0,0,21.125,좋음
6768,2019-10-10,10,00,0.06,목,10.7,19.8,0,0,25.83333333333333,좋음
6769,2019-10-10,10,01,0.048,목,10.7,19.8,0,0,25.83333333333333,좋음
6770,2019-10-10,10,02,0.0,목,10.7,19.8,0,0,25.83333333333333,좋음
6771,2019-10-10,10,03,0.0,목,10.7,19.8,0,0,25.83333333333333,좋음
6772,2019-10-10,10,04,0.012,목,10.7,19.8,0,0,25.83333333333333,좋음
6773,2019-10-10,10,05,0.018,목,10.7,19.8,0,0,25.83333333333333,좋음
6774,2019-10-10,10,06,0.015,목,10.7,19.8,0,0,25.83333333333333,좋음
6775,2019-10-10,10,07,0.022,목,10.7,19.8,0,0,25.83333333333333,좋음
6776,2019-10-10,10,08,0.031,목,10.7,19.8,0,0,25.83333333333333,좋음
6777,2019-10-10,10,09,0.05,목,10.7,19.8,0,0,25.83333333333333,좋음
6778,2019-10-10,10,10,0.041,목,10.7,19.8,0,0,25.83333333333333,좋음
6779,2019-10-10,10,11,0.028,목,10.7,19.8,0,0,25.83333333333333,좋음
6780,2019-10-10,10,12,0.0,목,10.7,19.8,0,0,25.83333333333333,좋음
6781,2019-10-10,10,13,0.032,목,10.7,19.8,0,0,25.83333333333333,좋음
6782,2019-10-10,10,14,0.05,목,10.7,19.8,0,0,25.83333333333333,좋음
6783,2019-10-10,10,15,0.074,목,10.7,19.8,0,0,25.83333333333333,좋음
6784,2019-10-10,10,16,0.032,목,10.7,19.8,0,0,25.83333333333333,좋음
6785,2019-10-10,10,17,0.015,목,10.7,19.8,0,0,25.83333333333333,좋음
6786,2019-10-10,10,18,0.02,목,10.7,19.8,0,0,25.83333333333333,좋음
6787,2019-10-10,10,19,0.039,목,10.7,19.8,0,0,25.83333333333333,좋음
6788,2019-10-10,10,20,0.04,목,10.7,19.8,0,0,25.83333333333333,좋음
6789,2019-10-10,10,21,0.041,목,10.7,19.8,0,0,25.83333333333333,좋음
6790,2019-10-10,10,22,0.023,목,10.7,19.8,0,0,25.83333333333333,좋음
6791,2019-10-10,10,23,0.04,목,10.7,19.8,0,0,25.83333333333333,좋음
6792,2019-10-11,10,00,0.073,금,13.0,26.1,0,0,30.12,보통
6793,2019-10-11,10,01,0.03,금,13.0,26.1,0,0,30.12,보통
6794,2019-10-11,10,02,0.01,금,13.0,26.1,0,0,30.12,보통
6795,2019-10-11,10,03,0.02,금,13.0,26.1,0,0,30.12,보통
6796,2019-10-11,10,04,0.017,금,13.0,26.1,0,0,30.12,보통
6797,2019-10-11,10,05,0.038,금,13.0,26.1,0,0,30.12,보통
6798,2019-10-11,10,06,0.031,금,13.0,26.1,0,0,30.12,보통
6799,2019-10-11,10,07,0.031,금,13.0,26.1,0,0,30.12,보통
6800,2019-10-11,10,08,0.008,금,13.0,26.1,0,0,30.12,보통
6801,2019-10-11,10,09,0.07,금,13.0,26.1,0,0,30.12,보통
