,방송일시,hour,ampm,마더코드,상품코드,상품명,상품군,판매단가,노출시간,취급액,판매개수
13557,2019-12-04,16,PM,100332,201040,실크테라피 오리지널 에센스 패키지,이미용,69900,20.0,40178000.0,575.0
13558,2019-12-04,17,PM,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,20.0,61705000.0,1104.0
13559,2019-12-04,6,AM,100262,200876,더블모 어성초 샴푸,이미용,59800,40.0,44033000.0,737.0
13560,2019-12-04,18,PM,100323,201025,피시원 국내산 햇 손질문어 7팩,농수축,49900,40.0,57560000.0,1154.0
13561,2019-12-04,7,AM,100129,200340,뱅뱅 남성 본딩기모데님3종,의류,99000,40.0,34181000.0,346.0
13562,2019-12-04,7,AM,100129,200351,뱅뱅 여성 본딩기모데님3종,의류,99000,40.0,19814000.0,201.0
13563,2019-12-04,7,AM,100262,200876,더블모 어성초 샴푸,이미용,59800,20.0,53002000.0,887.0
13564,2019-12-04,19,PM,100323,201025,피시원 국내산 햇 손질문어 7팩,농수축,49900,20.0,60029000.0,1203.0
13565,2019-12-04,19,PM,100610,201883,푸마 스트레치 심리스 드로즈 11종,속옷,89000,40.0,77759000.0,874.0
13566,2019-12-04,19,PM,100610,201884,푸마 시그니처 코튼 트렁크 9종,속옷,89000,40.0,15734000.0,177.0
13567,2019-12-04,19,PM,100610,201906,푸마 코튼 언더탑 9종,속옷,89000,40.0,7308000.0,83.0
13568,2019-12-04,8,AM,100129,200340,뱅뱅 남성 본딩기모데님3종,의류,99000,20.0,29419000.0,298.0
13569,2019-12-04,8,AM,100129,200351,뱅뱅 여성 본딩기모데님3종,의류,99000,20.0,20612000.0,209.0
13570,2019-12-04,8,AM,100180,200608,쓰임 마호가니 원목도마 4종 세트,주방,49000,40.0,49192000.0,1004.0
13571,2019-12-04,20,PM,100373,201188,(무)장수 클래식 흙카우치,가구,1690000,40.0,3645000.0,3.0
13572,2019-12-04,20,PM,100373,201191,(무)장수흙침대 싱글,가구,1290000,40.0,8340000.0,7.0
13573,2019-12-04,20,PM,100373,201192,(무)장수흙침대 퀸,가구,1490000,40.0,3216000.0,3.0
13574,2019-12-04,20,PM,100373,201193,(일)장수 클래식 흙카우치,가구,1520000,40.0,9820000.0,7.0
13575,2019-12-04,20,PM,100373,201196,(일)장수흙침대 싱글,가구,1120000,40.0,11774000.0,11.0
13576,2019-12-04,20,PM,100373,201197,(일)장수흙침대 퀸,가구,1320000,40.0,44786000.0,34.0
13577,2019-12-04,20,PM,100610,201883,푸마 스트레치 심리스 드로즈 11종,속옷,89000,20.0,56472000.0,635.0
13578,2019-12-04,20,PM,100610,201884,푸마 시그니처 코튼 트렁크 9종,속옷,89000,20.0,11994000.0,135.0
13579,2019-12-04,20,PM,100610,201906,푸마 코튼 언더탑 9종,속옷,89000,20.0,5490000.0,62.0
13580,2019-12-04,9,AM,100180,200608,쓰임 마호가니 원목도마 4종 세트,주방,49000,20.0,40730000.0,832.0
13581,2019-12-04,9,AM,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,40.0,89184000.0,1512.0
13582,2019-12-04,21,PM,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,40.0,134391000.0,275.0
13583,2019-12-04,21,PM,100373,201188,(무)장수 클래식 흙카우치,가구,1690000,20.0,3645000.0,3.0
13584,2019-12-04,21,PM,100373,201191,(무)장수흙침대 싱글,가구,1290000,20.0,8262000.0,7.0
13585,2019-12-04,21,PM,100373,201192,(무)장수흙침대 퀸,가구,1490000,20.0,15533000.0,11.0
13586,2019-12-04,21,PM,100373,201193,(일)장수 클래식 흙카우치,가구,1520000,20.0,19036000.0,13.0
13587,2019-12-04,21,PM,100373,201196,(일)장수흙침대 싱글,가구,1120000,20.0,16144000.0,15.0
13588,2019-12-04,21,PM,100373,201197,(일)장수흙침대 퀸,가구,1320000,20.0,72449000.0,55.0
13589,2019-12-04,10,AM,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,109800,20.0,24844000.0,227.0
13590,2019-12-04,10,AM,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,40.0,98341000.0,1667.0
13591,2019-12-04,22,PM,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,20.0,125168000.0,256.0
13592,2019-12-04,22,PM,100157,200492,무이자 LG트롬 건조기 14kg RH14VN(실버),가전,1890000,40.0,0.0,0.0
13593,2019-12-04,22,PM,100157,200493,무이자 LG트롬 건조기 14kg RH14WN(화이트),가전,1790000,40.0,10828000.0,7.0
13594,2019-12-04,22,PM,100157,200494,무이자 LG트롬 건조기 16kg RH16WN(화이트),가전,1990000,40.0,29962000.0,16.0
13595,2019-12-04,22,PM,100157,200559,일시불 LG트롬 건조기 14kg RH14VN(실버),가전,1800000,40.0,0.0,0.0
13596,2019-12-04,22,PM,100157,200560,일시불 LG트롬 건조기 14kg RH14WN(화이트),가전,1700000,40.0,0.0,0.0
13597,2019-12-04,22,PM,100157,200561,일시불 LG트롬 건조기 16kg RH16WN(화이트),가전,1900000,40.0,5745000.0,4.0
13598,2019-12-04,11,AM,100074,200199,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,20.0,33990000.0,855.0
13599,2019-12-04,11,AM,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,109800,40.0,125789000.0,1146.0
13600,2019-12-04,23,PM,100157,200492,무이자 LG트롬 건조기 14kg RH14VN(실버),가전,1890000,20.0,0.0,0.0
13601,2019-12-04,23,PM,100157,200493,무이자 LG트롬 건조기 14kg RH14WN(화이트),가전,1790000,20.0,0.0,0.0
13602,2019-12-04,23,PM,100157,200494,무이자 LG트롬 건조기 16kg RH16WN(화이트),가전,1990000,20.0,29882000.0,16.0
13603,2019-12-04,23,PM,100157,200559,일시불 LG트롬 건조기 14kg RH14VN(실버),가전,1800000,20.0,0.0,0.0
13604,2019-12-04,23,PM,100157,200560,일시불 LG트롬 건조기 14kg RH14WN(화이트),가전,1700000,20.0,0.0,0.0
13605,2019-12-04,23,PM,100157,200561,일시불 LG트롬 건조기 16kg RH16WN(화이트),가전,1900000,20.0,17135000.0,10.0
13606,2019-12-04,0,AM,100074,200199,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,40.0,89924000.0,2260.0
13607,2019-12-04,0,AM,100575,201776,초특가 무이자 삼성 UHD TV UN65RU7150FXKR,가전,1620000,20.0,17531000.0,11.0
13608,2019-12-04,0,AM,100575,201777,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,가전,1110000,20.0,6022000.0,6.0
13609,2019-12-04,0,AM,100575,201778,초특가 무이자 삼성 UHD TVUN75RU7150FXKR,가전,2660000,20.0,7243000.0,3.0
13610,2019-12-04,0,AM,100575,201779,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,가전,1530000,20.0,4176000.0,3.0
13611,2019-12-04,0,AM,100575,201780,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,가전,1050000,20.0,5723000.0,6.0
13612,2019-12-04,0,AM,100575,201781,초특가 일시불 삼성 UHD TVUN75RU7150FXKR,가전,2500000,20.0,6809000.0,3.0
13613,2019-12-04,12,PM,100074,200199,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,20.0,58318000.0,1466.0
13614,2019-12-05,1,AM,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,20.0,47779000.0,160.0
13615,2019-12-05,1,AM,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,37.16666666666667,28190000.0,471.0
13616,2019-12-05,1,AM,100405,201291,란체티 여성 융기모 히팅 동내의 패키지,속옷,59900,37.16666666666667,10909000.0,183.0
13617,2019-12-05,13,PM,100247,200828,네오젠 에이지큐어 원미닛 링클 리프트,이미용,59900,40.0,60607000.0,1012.0
13618,2019-12-05,13,PM,100319,201012,엘렌실라 에스까르고에센스 커버쿠션,이미용,39900,20.0,50043000.0,1255.0
13619,2019-12-05,2,AM,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,20.0,19653000.0,329.0
13620,2019-12-05,2,AM,100405,201291,란체티 여성 융기모 히팅 동내의 패키지,속옷,59900,20.0,9264000.0,155.0
13621,2019-12-05,14,PM,100247,200828,네오젠 에이지큐어 원미닛 링클 리프트,이미용,59900,20.0,47731000.0,797.0
13622,2019-12-05,14,PM,100337,201049,거창특등급사과 5kg+5kg,농수축,43900,40.0,15931000.0,363.0
13623,2019-12-05,14,PM,100337,201051,더커진거창특등급사과 5kg+5kg,농수축,49900,40.0,34836000.0,699.0
13624,2019-12-05,15,PM,100832,202446,청정수산 완도활전복 中사이즈 17-18미(1kg이상!),농수축,39900,40.0,72216000.0,1810.0
13625,2019-12-05,15,PM,100849,202513,멋진밥상 흥양농협 햅쌀 20kg,농수축,58900,20.0,52542000.0,893.0
13626,2019-12-05,16,PM,100832,202446,청정수산 완도활전복 中사이즈 17-18미(1kg이상!),농수축,39900,20.0,49011000.0,1229.0
13627,2019-12-05,17,PM,100013,200017,AAC 한우소머리 곰탕,농수축,49900,40.0,19944000.0,400.0
13628,2019-12-05,17,PM,100013,200018,AAC 한우소머리양곰탕,농수축,49900,40.0,5594000.0,113.0
13629,2019-12-05,17,PM,100013,200023,AAC한우소머리곰탕양곰탕세트,농수축,49900,40.0,64047000.0,1284.0
13630,2019-12-05,6,AM,100459,201425,크리스티나앤코 피치기모팬츠,의류,59000,40.0,30503000.0,517.0
13631,2019-12-05,18,PM,100013,200017,AAC 한우소머리 곰탕,농수축,49900,20.0,14660000.0,294.0
13632,2019-12-05,18,PM,100013,200018,AAC 한우소머리양곰탕,농수축,49900,20.0,6217000.0,125.0
13633,2019-12-05,18,PM,100013,200023,AAC한우소머리곰탕양곰탕세트,농수축,49900,20.0,53984000.0,1082.0
13634,2019-12-05,18,PM,100372,201169,(싱글+싱글)일월 품안애 온수매트,생활용품,198000,40.0,16718000.0,85.0
13635,2019-12-05,18,PM,100372,201172,(싱글사이즈)일월 품안애 온수매트,생활용품,118000,40.0,11086000.0,94.0
13636,2019-12-05,18,PM,100372,201180,(퀸+싱글)일월 품안애 온수매트,생활용품,218000,40.0,23917000.0,110.0
13637,2019-12-05,18,PM,100372,201182,(퀸+퀸)일월 품안애 온수매트,생활용품,248000,40.0,40834000.0,165.0
13638,2019-12-05,18,PM,100372,201184,(퀸사이즈)일월 품안애 온수매트,생활용품,148000,40.0,12329000.0,84.0
13639,2019-12-05,18,PM,100372,201187,(킹사이즈)일월 품안애 온수매트,생활용품,168000,40.0,7314000.0,44.0
13640,2019-12-05,7,AM,100459,201425,크리스티나앤코 피치기모팬츠,의류,59000,20.0,35446000.0,601.0
13641,2019-12-05,7,AM,100539,201620,"[광동제약] 석류 100, 총 5박스",건강기능,69900,40.0,47121000.0,675.0
13642,2019-12-05,19,PM,100029,200043,테팔 에어포스 라이트 무선 청소기,생활용품,119000,40.0,97995000.0,824.0
13643,2019-12-05,19,PM,100372,201169,(싱글+싱글)일월 품안애 온수매트,생활용품,198000,20.0,39030000.0,198.0
13644,2019-12-05,19,PM,100372,201172,(싱글사이즈)일월 품안애 온수매트,생활용품,118000,20.0,27578000.0,234.0
13645,2019-12-05,19,PM,100372,201180,(퀸+싱글)일월 품안애 온수매트,생활용품,218000,20.0,66646000.0,306.0
13646,2019-12-05,19,PM,100372,201182,(퀸+퀸)일월 품안애 온수매트,생활용품,248000,20.0,70271000.0,284.0
13647,2019-12-05,19,PM,100372,201184,(퀸사이즈)일월 품안애 온수매트,생활용품,148000,20.0,29726000.0,201.0
13648,2019-12-05,19,PM,100372,201187,(킹사이즈)일월 품안애 온수매트,생활용품,168000,20.0,21674000.0,130.0
13649,2019-12-05,8,AM,100327,201031,[VONIN]보닌 남성기초세트,이미용,54000,40.0,63369000.0,1174.0
13650,2019-12-05,8,AM,100539,201620,"[광동제약] 석류 100, 총 5박스",건강기능,69900,20.0,22267000.0,319.0
13651,2019-12-05,20,PM,100029,200043,테팔 에어포스 라이트 무선 청소기,생활용품,119000,20.0,65255000.0,549.0
13652,2019-12-05,20,PM,100317,201004,국내산 손질 햇 갑오징어 9팩,농수축,49900,40.0,167481000.0,3357.0
13653,2019-12-05,9,AM,100327,201031,[VONIN]보닌 남성기초세트,이미용,54000,20.0,52056000.0,964.0
13654,2019-12-05,9,AM,100475,201450,파뷔에 스페셜에디션 프라이팬세트,주방,59800,40.0,46109000.0,772.0
13655,2019-12-05,21,PM,100148,200411,LG 울트라HD TV 55UM7900BNA,가전,1200000,40.0,21248000.0,18.0
13656,2019-12-05,21,PM,100148,200412,LG 울트라HD TV 65UM7900BNA,가전,1700000,40.0,68284000.0,41.0
13657,2019-12-05,21,PM,100148,200413,LG 울트라HD TV 75UM7900BNA,가전,2840000,40.0,0.0,0.0
13658,2019-12-05,21,PM,100317,201004,국내산 손질 햇 갑오징어 9팩,농수축,49900,11.333333333333334,47069000.0,944.0
13659,2019-12-05,10,AM,100475,201450,파뷔에 스페셜에디션 프라이팬세트,주방,59800,20.0,41012000.0,686.0
13660,2019-12-05,10,AM,100613,201874,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,40.0,5109000.0,87.0
13661,2019-12-05,10,AM,100613,201897,푸마 웜셀 퍼치마레깅스 3종,속옷,59000,40.0,64398000.0,1092.0
13662,2019-12-05,22,PM,100091,200249,(1등급)221L_딤채김치냉장고(LDL22DHWJJ),가전,899000,40.0,55892000.0,63.0
13663,2019-12-05,22,PM,100148,200411,LG 울트라HD TV 55UM7900BNA,가전,1200000,20.0,20690000.0,18.0
13664,2019-12-05,22,PM,100148,200412,LG 울트라HD TV 65UM7900BNA,가전,1700000,20.0,42754000.0,26.0
13665,2019-12-05,22,PM,100148,200413,LG 울트라HD TV 75UM7900BNA,가전,2840000,20.0,21198000.0,8.0
13666,2019-12-05,11,AM,100613,201874,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,20.0,5941000.0,101.0
13667,2019-12-05,11,AM,100613,201897,푸마 웜셀 퍼치마레깅스 3종,속옷,59000,20.0,45489000.0,771.0
13668,2019-12-05,11,AM,100637,201955,영산포숙성홍어회7팩,농수축,29900,40.0,89679000.0,3000.0
13669,2019-12-05,23,PM,100091,200249,(1등급)221L_딤채김치냉장고(LDL22DHWJJ),가전,899000,20.0,50225000.0,56.0
13670,2019-12-05,0,AM,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,40.0,61509000.0,206.0
13671,2019-12-05,12,PM,100319,201012,엘렌실라 에스까르고에센스 커버쿠션,이미용,39900,40.0,49691000.0,1246.0
13672,2019-12-05,12,PM,100637,201955,영산포숙성홍어회7팩,농수축,29900,20.0,54937000.0,1838.0
13673,2019-12-06,1,AM,100176,200601,사운드룩 포터블 블루투스 LP턴테이블 SLT-100BT,생활용품,99000,20.0,23004000.0,233.0
13674,2019-12-06,1,AM,100756,202208,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),잡화,69000,37.16666666666667,46020000.0,667.0
13675,2019-12-06,13,PM,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900,40.0,63865000.0,1942.0
13676,2019-12-06,2,AM,100756,202208,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),잡화,69000,20.0,20071000.0,291.0
13677,2019-12-06,14,PM,100372,201169,(싱글+싱글)일월 품안애 온수매트,생활용품,198000,40.0,7253000.0,37.0
13678,2019-12-06,14,PM,100372,201172,(싱글사이즈)일월 품안애 온수매트,생활용품,118000,40.0,8863000.0,76.0
13679,2019-12-06,14,PM,100372,201180,(퀸+싱글)일월 품안애 온수매트,생활용품,218000,40.0,22186000.0,102.0
13680,2019-12-06,14,PM,100372,201182,(퀸+퀸)일월 품안애 온수매트,생활용품,248000,40.0,23733000.0,96.0
13681,2019-12-06,14,PM,100372,201184,(퀸사이즈)일월 품안애 온수매트,생활용품,148000,40.0,8645000.0,59.0
13682,2019-12-06,14,PM,100372,201187,(킹사이즈)일월 품안애 온수매트,생활용품,168000,40.0,6132000.0,37.0
13683,2019-12-06,14,PM,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900,20.0,44768000.0,1361.0
13684,2019-12-06,15,PM,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,109800,40.0,70388000.0,642.0
13685,2019-12-06,15,PM,100372,201169,(싱글+싱글)일월 품안애 온수매트,생활용품,198000,20.0,28020000.0,142.0
13686,2019-12-06,15,PM,100372,201172,(싱글사이즈)일월 품안애 온수매트,생활용품,118000,20.0,18061000.0,154.0
13687,2019-12-06,15,PM,100372,201180,(퀸+싱글)일월 품안애 온수매트,생활용품,218000,20.0,43118000.0,198.0
13688,2019-12-06,15,PM,100372,201182,(퀸+퀸)일월 품안애 온수매트,생활용품,248000,20.0,51160000.0,207.0
13689,2019-12-06,15,PM,100372,201184,(퀸사이즈)일월 품안애 온수매트,생활용품,148000,20.0,21132000.0,143.0
13690,2019-12-06,15,PM,100372,201187,(킹사이즈)일월 품안애 온수매트,생활용품,168000,20.0,13776000.0,82.0
13691,2019-12-06,16,PM,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,109800,20.0,53157000.0,485.0
13692,2019-12-06,16,PM,100491,201484,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,49900,40.0,53379000.0,1070.0
13693,2019-12-06,17,PM,100002,200002,이보은의 우삽겹 12팩세트,농수축,49900,40.0,73694000.0,1477.0
13694,2019-12-06,17,PM,100491,201484,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,49900,20.0,29751000.0,597.0
13695,2019-12-06,6,AM,100454,201398,NNF 남성 패딩점퍼,의류,59000,40.0,10152000.0,173.0
13696,2019-12-06,6,AM,100454,201406,NNF 여성 패딩점퍼,의류,49000,40.0,18514000.0,378.0
13697,2019-12-06,18,PM,100002,200002,이보은의 우삽겹 12팩세트,농수축,49900,20.0,52443000.0,1051.0
13698,2019-12-06,18,PM,100499,201501,하림뼈없는양념닭발세트,농수축,39900,40.0,86822000.0,2176.0
13699,2019-12-06,7,AM,100454,201398,NNF 남성 패딩점퍼,의류,59000,20.0,13994000.0,238.0
13700,2019-12-06,7,AM,100454,201406,NNF 여성 패딩점퍼,의류,49000,20.0,21684000.0,443.0
13701,2019-12-06,7,AM,100562,201659,무농약레드비트즙 90봉,건강기능,39900,40.0,63147000.0,1583.0
13702,2019-12-06,19,PM,100062,200152,대동모피 19 F/W 폭스 베스트,의류,149000,40.0,183610000.0,1233.0
13703,2019-12-06,19,PM,100499,201501,하림뼈없는양념닭발세트,농수축,39900,20.0,58543000.0,1468.0
13704,2019-12-06,8,AM,100238,200809,초특가  국내제조 센스하우스 실크단열벽지 20M,생활용품,69800,40.0,7869000.0,113.0
13705,2019-12-06,8,AM,100238,200810,초특가  국내제조 센스하우스 실크단열벽지 30M,생활용품,99800,40.0,27668000.0,278.0
13706,2019-12-06,8,AM,100238,200811,초특가  국내제조 센스하우스 실크단열벽지10M,생활용품,49800,40.0,5812000.0,117.0
13707,2019-12-06,8,AM,100562,201659,무농약레드비트즙 90봉,건강기능,39900,20.0,40096000.0,1005.0
13708,2019-12-06,20,PM,100062,200152,대동모피 19 F/W 폭스 베스트,의류,149000,20.0,126954000.0,853.0
13709,2019-12-06,20,PM,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,40.0,51717000.0,238.0
13710,2019-12-06,20,PM,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,40.0,15740000.0,76.0
13711,2019-12-06,20,PM,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,40.0,23168000.0,118.0
13712,2019-12-06,20,PM,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,40.0,46974000.0,226.0
13713,2019-12-06,9,AM,100238,200809,초특가  국내제조 센스하우스 실크단열벽지 20M,생활용품,69800,20.0,12382000.0,178.0
13714,2019-12-06,9,AM,100238,200810,초특가  국내제조 센스하우스 실크단열벽지 30M,생활용품,99800,20.0,37473000.0,376.0
13715,2019-12-06,9,AM,100238,200811,초특가  국내제조 센스하우스 실크단열벽지10M,생활용품,49800,20.0,5201000.0,105.0
13716,2019-12-06,9,AM,100443,201366,오가닉뷰티 황후의 코르셋 리얼 쉐이핑 팬티 8종 패키지,속옷,59900,40.0,93693000.0,1565.0
13717,2019-12-06,21,PM,100074,200199,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,40.0,148426000.0,3730.0
13718,2019-12-06,21,PM,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,20.0,65394000.0,300.0
13719,2019-12-06,21,PM,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,20.0,9439000.0,46.0
13720,2019-12-06,21,PM,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,20.0,14917000.0,76.0
13721,2019-12-06,21,PM,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,20.0,54580000.0,263.0
13722,2019-12-06,10,AM,100443,201366,오가닉뷰티 황후의 코르셋 리얼 쉐이핑 팬티 8종 패키지,속옷,59900,20.0,69461000.0,1160.0
13723,2019-12-06,10,AM,100483,201460,무이자 클란츠 멀티쿡,주방,64800,40.0,39447000.0,609.0
13724,2019-12-06,10,AM,100483,201461,일시불 클란츠 멀티쿡,주방,60800,40.0,60166000.0,990.0
13725,2019-12-06,22,PM,100074,200199,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,20.0,78781000.0,1980.0
13726,2019-12-06,22,PM,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,40.0,48328000.0,33.0
13727,2019-12-06,22,PM,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,40.0,69150000.0,51.0
13728,2019-12-06,11,AM,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,40.0,86739000.0,1552.0
13729,2019-12-06,11,AM,100483,201460,무이자 클란츠 멀티쿡,주방,64800,20.0,31000000.0,479.0
13730,2019-12-06,11,AM,100483,201461,일시불 클란츠 멀티쿡,주방,60800,20.0,46724000.0,769.0
13731,2019-12-06,23,PM,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,20.0,56298000.0,38.0
13732,2019-12-06,23,PM,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,20.0,65605000.0,49.0
13733,2019-12-06,0,AM,100176,200601,사운드룩 포터블 블루투스 LP턴테이블 SLT-100BT,생활용품,99000,40.0,45096000.0,456.0
13734,2019-12-06,12,PM,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,20.0,55459000.0,993.0
13735,2019-12-07,1,AM,100418,201322,코몽트 덤블 플리스 자켓 2종,의류,39900,37.16666666666667,345731000.0,8665.0
13736,2019-12-07,13,PM,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,20.0,73424000.0,151.0
13737,2019-12-07,13,PM,100613,201874,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,40.0,8640000.0,147.0
13738,2019-12-07,13,PM,100613,201897,푸마 웜셀 퍼치마레깅스 3종,속옷,59000,40.0,95334000.0,1616.0
13739,2019-12-07,14,PM,100483,201460,무이자 클란츠 멀티쿡,주방,64800,40.0,22309000.0,345.0
13740,2019-12-07,14,PM,100483,201461,일시불 클란츠 멀티쿡,주방,60800,40.0,39168000.0,645.0
13741,2019-12-07,14,PM,100613,201874,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,20.0,4710000.0,80.0
13742,2019-12-07,14,PM,100613,201897,푸마 웜셀 퍼치마레깅스 3종,속옷,59000,20.0,57237000.0,971.0
13743,2019-12-07,15,PM,100372,201169,(싱글+싱글)일월 품안애 온수매트,생활용품,198000,40.0,18695000.0,95.0
13744,2019-12-07,15,PM,100372,201172,(싱글사이즈)일월 품안애 온수매트,생활용품,118000,40.0,12594000.0,107.0
13745,2019-12-07,15,PM,100372,201180,(퀸+싱글)일월 품안애 온수매트,생활용품,218000,40.0,35386000.0,163.0
13746,2019-12-07,15,PM,100372,201182,(퀸+퀸)일월 품안애 온수매트,생활용품,248000,40.0,42260000.0,171.0
13747,2019-12-07,15,PM,100372,201184,(퀸사이즈)일월 품안애 온수매트,생활용품,148000,40.0,14253000.0,97.0
13748,2019-12-07,15,PM,100372,201187,(킹사이즈)일월 품안애 온수매트,생활용품,168000,40.0,8380000.0,50.0
13749,2019-12-07,15,PM,100483,201460,무이자 클란츠 멀티쿡,주방,64800,20.0,34243000.0,529.0
13750,2019-12-07,15,PM,100483,201461,일시불 클란츠 멀티쿡,주방,60800,20.0,52905000.0,871.0
13751,2019-12-07,16,PM,100327,201031,[VONIN]보닌 남성기초세트,이미용,54000,40.0,99926000.0,1851.0
13752,2019-12-07,16,PM,100372,201169,(싱글+싱글)일월 품안애 온수매트,생활용품,198000,20.0,47514000.0,240.0
13753,2019-12-07,16,PM,100372,201172,(싱글사이즈)일월 품안애 온수매트,생활용품,118000,20.0,27025000.0,230.0
13754,2019-12-07,16,PM,100372,201180,(퀸+싱글)일월 품안애 온수매트,생활용품,218000,20.0,74161000.0,341.0
13755,2019-12-07,16,PM,100372,201182,(퀸+퀸)일월 품안애 온수매트,생활용품,248000,20.0,93395000.0,377.0
13756,2019-12-07,16,PM,100372,201184,(퀸사이즈)일월 품안애 온수매트,생활용품,148000,20.0,26371000.0,179.0
13757,2019-12-07,16,PM,100372,201187,(킹사이즈)일월 품안애 온수매트,생활용품,168000,20.0,23387000.0,140.0
13758,2019-12-07,17,PM,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,40.0,116102000.0,2077.0
13759,2019-12-07,17,PM,100327,201031,[VONIN]보닌 남성기초세트,이미용,54000,20.0,61357000.0,1137.0
13760,2019-12-07,6,AM,100262,200876,더블모 어성초 샴푸,이미용,59800,40.0,62264000.0,1042.0
13761,2019-12-07,7,AM,100197,200665,오델로 남성 겨울모자 3종,잡화,29800,40.0,47462000.0,1593.0
13762,2019-12-07,7,AM,100197,200666,오델로 여성 겨울모자 3종,잡화,29800,40.0,97735000.0,3280.0
13763,2019-12-07,7,AM,100262,200876,더블모 어성초 샴푸,이미용,59800,20.0,49227000.0,824.0
13764,2019-12-07,19,PM,100448,201383,무이자쿠첸압력밥솥 10인용,주방,178000,40.0,25193000.0,142.0
13765,2019-12-07,19,PM,100448,201384,무이자쿠첸압력밥솥 6인용,주방,158000,40.0,4120000.0,27.0
13766,2019-12-07,19,PM,100448,201390,일시불쿠첸압력밥솥 10인용,주방,168000,40.0,38904000.0,232.0
13767,2019-12-07,19,PM,100448,201391,일시불쿠첸압력밥솥 6인용,주방,148000,40.0,19903000.0,135.0
13768,2019-12-07,8,AM,100197,200665,오델로 남성 겨울모자 3종,잡화,29800,20.0,51996000.0,1745.0
13769,2019-12-07,8,AM,100197,200666,오델로 여성 겨울모자 3종,잡화,29800,20.0,50272000.0,1687.0
13770,2019-12-07,8,AM,100418,201322,코몽트 덤블 플리스 자켓 2종,의류,39900,40.0,161228000.0,4041.0
13771,2019-12-07,20,PM,100448,201383,무이자쿠첸압력밥솥 10인용,주방,178000,20.0,24452000.0,138.0
13772,2019-12-07,20,PM,100448,201384,무이자쿠첸압력밥솥 6인용,주방,158000,20.0,8582000.0,55.0
13773,2019-12-07,20,PM,100448,201390,일시불쿠첸압력밥솥 10인용,주방,168000,20.0,41898000.0,250.0
13774,2019-12-07,20,PM,100448,201391,일시불쿠첸압력밥솥 6인용,주방,148000,20.0,16118000.0,109.0
13775,2019-12-07,20,PM,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,40.0,101046000.0,1713.0
